id,Código_Produto,Classificação,Subproduto,Local,Fetch_Status,bolsa,roda,fonte,tav,subtav,decimais,correlatos,empresa,contrato,subproduto_id,entcode,nome,longo,descr,codf,bd,palavras,habilitado,lote,rep,vln,dia,freq,dex,inserido,alterado,created_at,updated_at
1026,D_SoFr_ORLSAN_BR,Soja,"Soybean Grain",Orlândia,Success,2,50,3,T,FR,0,10,,,2012,PRFR013280,"Soybean Freight Orlândia a Santos","DATAGRO Weekly Soybean Freight Price BRL/t Orlândia  Santos Brazil","DATAGRO Weekly Soybean Freight Price BRL/t Orlândia  Santos Brazil",D_SoFr_ORLSAN_BR,,,1,,10,,0,D,,"2020-02-19 20:27:38","2022-05-19 00:05:02",,2023-11-23T21:52:33.000000Z
1027,D_SoFr_PDAPAL_BR,Soja,"Soybean Grain","Pedro Afonso",Success,2,50,3,T,FR,0,10,,,2012,PRFR013293,"Soybean Freight Pedro Afonso a Palmeirantes","DATAGRO Weekly Soybean Freight Price BRL/t Pedro Afonso Palmeirantes Brazil","DATAGRO Weekly Soybean Freight Price BRL/t Pedro Afonso Palmeirantes Brazil",D_SoFr_PDAPAL_BR,,,1,,10,,0,D,,"2020-02-19 20:27:38","2022-05-19 00:05:02",,2023-11-23T21:52:35.000000Z
1028,D_SoFr_PFBRIG_BR,Soja,"Soybean Grain","Passo Fundo",Success,2,50,3,T,FR,0,10,,,2012,PRFR013277,"Soybean Freight Passo Fundo a Rio Grande","DATAGRO Weekly Soybean Freight Price BRL/t Passo Fundo Rio Grande Brazil","DATAGRO Weekly Soybean Freight Price BRL/t Passo Fundo Rio Grande Brazil",D_SoFr_PFBRIG_BR,,,1,,10,,0,D,,"2020-02-19 20:27:38","2022-05-19 00:05:02",,2023-11-23T21:52:36.000000Z
1029,D_SoFr_PGZPNG_BR,Soja,"Soybean Grain","Ponta Grossa",Success,2,50,3,T,FR,0,10,,,2012,PRFR013273,"Soybean Freight Ponta Grossa a Pguá","DATAGRO Weekly Soybean Freight Price BRL/t Ponta Grossa Paranaguá Brazil","DATAGRO Weekly Soybean Freight Price BRL/t Ponta Grossa Paranaguá Brazil",D_SoFr_PGZPNG_BR,,,1,,10,,0,D,,"2020-02-19 20:27:38","2022-05-19 00:05:02",,2023-11-23T21:52:37.000000Z
1030,D_SoFr_ROOPNG_BR,Soja,"Soybean Grain",Rondonópolis,Success,2,50,3,T,FR,0,10,,,2012,PRFR013284,"Soybean Freight Rondonópolis a Pguá","DATAGRO Weekly Soybean Freight Price BRL/t Rondonópolis Paranaguá Brazil","DATAGRO Weekly Soybean Freight Price BRL/t Rondonópolis Paranaguá Brazil",D_SoFr_ROOPNG_BR,,,1,,10,,0,D,,"2020-02-19 20:27:38","2022-05-19 00:05:02",,2023-11-23T21:52:39.000000Z
1031,D_SoFr_RVDSAN_BR,Soja,"Soybean Grain","Rio Verde",Success,2,50,3,T,FR,0,10,,,2012,PRFR013287,"Soybean Freight Rio Verde a Santos","DATAGRO Weekly Soybean Freight Price BRL/t Rio Verde Santos Brazil","DATAGRO Weekly Soybean Freight Price BRL/t Rio Verde Santos Brazil",,,,1,,10,,0,D,,"2020-02-19 20:27:38","2022-05-19 00:05:02",,2023-11-23T21:52:40.000000Z
1032,D_SoFr_SGOPNG_BR,Soja,"Soybean Grain","São Gabriel Do Oeste",Success,2,50,3,T,FR,0,10,,,2012,PRFR013290,"Soybean Freight São Gabriel a Pguá","DATAGRO Weekly Soybean Freight Price BRL/t São Gabriel Paranaguá Brazil","DATAGRO Weekly Soybean Freight Price BRL/t São Gabriel Paranaguá Brazil",D_SoFr_SGOPNG_BR,,,1,,10,,0,D,,"2020-02-19 20:27:38","2022-05-19 00:05:02",,2023-11-23T21:52:41.000000Z
1033,D_SoFr_SMTMIR_BR,Soja,"Soybean Grain",Sorriso,Success,2,50,3,T,FR,0,10,,,2012,PRFR013286,"Soybean Freight Sorriso Miritituba","DATAGRO Weekly Soybean Freight Price BRL/t Sorriso Miritituba Brazil","DATAGRO Weekly Soybean Freight Price BRL/t Sorriso Miritituba Brazil",D_SoFr_SMTMIR_BR,,,1,,10,,0,D,,"2020-02-19 20:27:38","2022-05-19 00:05:02",,2023-11-23T21:52:42.000000Z
1034,D_SoFr_SMTPNG_BR,Soja,"Soybean Grain",Sorriso,Success,2,50,3,T,FR,0,10,,,2012,PRFR013285,"Soybean Freight Sorriso a Pguá","DATAGRO Weekly Soybean Freight Price BRL/t Sorriso Paranaguá Brazil","DATAGRO Weekly Soybean Freight Price BRL/t Sorriso Paranaguá Brazil",D_SoFr_SMTPNG_BR,,,1,,10,,0,D,,"2020-02-19 20:27:38","2022-05-19 00:05:02",,2023-11-23T21:52:44.000000Z
1035,D_SoFr_SRSRIG_BR,Soja,"Soybean Grain","Santa Rosa",Success,2,50,3,T,FR,0,10,,,2012,PRFR013279,"Soybean Freight Santa Rosa a Rio Grande","DATAGRO Weekly Soybean Freight Price BRL/t Santa Rosa Rio Grande Brazil","DATAGRO Weekly Soybean Freight Price BRL/t Santa Rosa Rio Grande Brazil",D_SoFr_SRSRIG_BR,,,1,,10,,0,D,,"2020-02-19 20:27:38","2022-05-19 00:05:02",,2023-11-23T21:52:45.000000Z
1036,D_SoFr_UDISAN_BR,Soja,"Soybean Grain",Uberlândia,Success,2,50,3,T,FR,0,10,,,2012,PRFR013282,"Soybean Freight Uberlândia a Santos","DATAGRO Weekly Soybean Freight Price BRL/t Uberlândia Santos Brazil","DATAGRO Weekly Soybean Freight Price BRL/t Uberlândia Santos Brazil",D_SoFr_UDISAN_BR,,,1,,10,,0,D,,"2020-02-19 20:27:38","2022-05-19 00:05:02",,2023-11-23T21:52:46.000000Z
1037,D_SoFr_XAPSAF_BR,Soja,"Soybean Grain",Chapecó,Success,2,50,3,T,FR,0,10,,,2012,PRFR013276,"Soybean Freight Chapecó a São Francisco","DATAGRO Weekly Soybean Freight Price BRL/t Chapecó São Francisco Brazil","DATAGRO Weekly Soybean Freight Price BRL/t Chapecó São Francisco Brazil",D_SoFr_XAPSAF_BR,,,1,,10,,0,D,,"2020-02-19 20:27:38","2022-05-19 00:05:02",,2023-11-23T21:52:47.000000Z
1038,D_SOPM_PNG_BR,Soja,"Soybean Oil",Paranaguá,Success,2,50,3,T,,2,10,,,2014,PRPM018252,"Soybean Oil Basis Paranagua","DATAGRO Daily Soybean Oil Spot Price Basis USD cents/lb Paranagua Parana Brazil","DATAGRO Daily Soybean Oil Spot Price Basis USD cents/lb Paranagua Parana Brazil",D_SOPM_PNG_BR,,,1,,3,,0,D,,"2020-02-19 20:27:38","2022-12-13 12:55:52",,2023-11-23T21:52:54.000000Z
1039,D_SOPM_PNG_BR_F,Soja,"Soybean Oil",Paranaguá,Success,2,50,3,T,,2,10,,,2014,PRPM019377,"Soybean Oil Basis Paranagua Jan","DATAGRO Daily Soybean Oil Price Basis USD cents/bu Paranagua Parana Brazil - January","DATAGRO Daily Soybean Oil Price Basis USD cents/bu Paranagua Parana Brazil - January",D_SOPM_PNG_BR_F,,,1,,7,,0,D,,"2020-02-19 20:27:38","2022-12-13 12:55:52",,2023-11-23T21:52:58.000000Z
1040,D_SOPM_PNG_BR_G,Soja,"Soybean Oil",Paranaguá,Success,2,50,3,T,,2,10,,,2014,PRPM019378,"Soybean Oil Basis Paranagua Feb","DATAGRO Daily Soybean Oil Price Basis USD cents/bu Paranagua Parana Brazil - February","DATAGRO Daily Soybean Oil Price Basis USD cents/bu Paranagua Parana Brazil - February",D_SOPM_PNG_BR_G,,,1,,7,,0,D,,"2020-02-19 20:27:38","2022-12-13 12:55:52",,2023-11-23T21:53:04.000000Z
1041,D_SOPM_PNG_BR_H,Soja,"Soybean Oil",Paranaguá,Success,2,50,3,T,,2,10,,,2014,PRPM019379,"Soybean Oil Basis Paranagua Mar","DATAGRO Daily Soybean Oil Price Basis USD cents/bu Paranagua Parana Brazil - March","DATAGRO Daily Soybean Oil Price Basis USD cents/bu Paranagua Parana Brazil - March",D_SOPM_PNG_BR_H,,,1,,7,,0,D,,"2020-02-19 20:27:38","2022-12-13 12:55:52",,2023-11-23T21:53:10.000000Z
1042,D_SOPM_PNG_BR_J,Soja,"Soybean Oil",Paranaguá,Success,2,50,3,T,,2,10,,,2014,PRPM019380,"Soybean Oil Basis Paranagua Apr","DATAGRO Daily Soybean Oil Price Basis USD cents/bu Paranagua Parana Brazil - April","DATAGRO Daily Soybean Oil Price Basis USD cents/bu Paranagua Parana Brazil - April",D_SOPM_PNG_BR_J,,,1,,7,,0,D,,"2020-02-19 20:27:38","2022-05-19 00:24:13",,2023-11-23T21:53:16.000000Z
1043,D_SOPM_PNG_BR_K,Soja,"Soybean Oil",Paranaguá,Success,2,50,3,T,,2,10,,,2014,PRPM019381,"Soybean Oil Basis Paranagua May","DATAGRO Daily Soybean Oil Price Basis USD cents/bu Paranagua Parana Brazil - May","DATAGRO Daily Soybean Oil Price Basis USD cents/bu Paranagua Parana Brazil - May",D_SOPM_PNG_BR_K,,,1,,7,,0,D,,"2020-02-19 20:27:38","2022-12-13 12:55:52",,2023-11-23T21:53:24.000000Z
1044,D_SOPM_PNG_BR_M,Soja,"Soybean Oil",Paranaguá,Success,2,50,3,T,,2,10,,,2014,PRPM019382,"Soybean Oil Basis Paranagua Jun","DATAGRO Daily Soybean Oil Price Basis USD cents/bu Paranagua Parana Brazil - June","DATAGRO Daily Soybean Oil Price Basis USD cents/bu Paranagua Parana Brazil - June",D_SOPM_PNG_BR_M,,,1,,7,,0,D,,"2020-02-19 20:27:38","2022-12-13 12:55:52",,2023-11-23T21:53:31.000000Z
1045,D_SOPM_PNG_BR_N,Soja,"Soybean Oil",Paranaguá,Success,2,50,3,T,,2,10,,,2014,PRPM019383,"Soybean Oil Basis Paranagua Jul","DATAGRO Daily Soybean Oil Price Basis USD cents/bu Paranagua Parana Brazil - July","DATAGRO Daily Soybean Oil Price Basis USD cents/bu Paranagua Parana Brazil - July",D_SOPM_PNG_BR_N,,,1,,7,,0,D,,"2020-02-19 20:27:38","2022-12-13 12:55:52",,2023-11-23T21:53:38.000000Z
1046,D_SOPM_PNG_BR_Q,Soja,"Soybean Oil",Paranaguá,Success,2,50,3,T,,2,10,,,2014,PRPM019384,"Soybean Oil Basis Paranagua Aug","DATAGRO Daily Soybean Oil Price Basis USD cents/bu Paranagua Parana Brazil - August","DATAGRO Daily Soybean Oil Price Basis USD cents/bu Paranagua Parana Brazil - August",D_SOPM_PNG_BR_Q,,,1,,7,,0,D,,"2020-02-19 20:27:38","2022-12-13 12:55:52",,2023-11-23T21:53:42.000000Z
1047,D_SOPM_PNG_BR_U,Soja,"Soybean Oil",Paranaguá,Success,2,50,3,T,,2,10,,,2014,PRPM019385,"Soybean Oil Basis Paranagua Sep","DATAGRO Daily Soybean Oil Price Basis USD cents/bu Paranagua Parana Brazil - September","DATAGRO Daily Soybean Oil Price Basis USD cents/bu Paranagua Parana Brazil - September",D_SOPM_PNG_BR_U,,,1,,7,,0,D,,"2020-02-19 20:27:38","2022-12-13 12:55:52",,2023-11-23T21:53:47.000000Z
1048,D_SOPM_PNG_BR_V,Soja,"Soybean Oil",Paranaguá,Success,2,50,3,T,,2,10,,,2014,PRPM019386,"Soybean Oil Basis Paranagua Oct","DATAGRO Daily Soybean Oil Price Basis USD cents/bu Paranagua Parana Brazil - October","DATAGRO Daily Soybean Oil Price Basis USD cents/bu Paranagua Parana Brazil - October",D_SOPM_PNG_BR_V,,,1,,7,,0,D,,"2020-02-19 20:27:38","2022-12-13 12:55:52",,2023-11-23T21:53:52.000000Z
1049,D_SOPM_PNG_BR_X,Soja,"Soybean Oil",Paranaguá,Success,2,50,3,T,,2,10,,,2014,PRPM019387,"Soybean Oil Basis Paranagua Nov","DATAGRO Daily Soybean Oil Price Basis USD cents/bu Paranagua Parana Brazil - November","DATAGRO Daily Soybean Oil Price Basis USD cents/bu Paranagua Parana Brazil - November",D_SOPM_PNG_BR_X,,,1,,7,,0,D,,"2020-02-19 20:27:38","2022-12-13 12:55:52",,2023-11-23T21:53:57.000000Z
1050,D_SOPM_PNG_BR_Z,Soja,"Soybean Oil",Paranaguá,Success,2,50,3,T,,2,10,,,2014,PRPM019388,"Soybean Oil Basis Paranagua Dec","DATAGRO Daily Soybean Oil Price Basis USD cents/bu Paranagua Parana Brazil - December","DATAGRO Daily Soybean Oil Price Basis USD cents/bu Paranagua Parana Brazil - December",D_SOPM_PNG_BR_Z,,,1,,7,,0,D,,"2020-02-19 20:27:38","2022-12-13 12:55:52",,2023-11-23T21:54:03.000000Z
1051,D_SOPR_DOU_BR,Soja,"Soybean Oil",Dourados,Success,2,50,3,T,,0,10,,,2014,PRPM019349,"Soybean Oil Dourados","DATAGRO Daily Soybean Oil Price BRL/MT Dourados Mato Grosso do Sul Brazil","DATAGRO Daily Soybean Oil Price BRL/MT Dourados Mato Grosso do Sul Brazil",D_SOPR_DOU_BR,,,1,,0,,0,D,,"2020-02-19 20:27:38","2020-04-26 00:37:48",,2023-11-23T21:54:04.000000Z
1052,D_SOPR_MGF_BR,Soja,"Soybean Oil",Maringá,Success,2,50,3,T,,0,10,,,2014,PRPM019351,"Soybean Oil Maringa","DATAGRO Daily Soybean Oil Price BRL/MT Maringa Parana Brazil","DATAGRO Daily Soybean Oil Price BRL/MT Maringa Parana Brazil",D_SOPR_MGF_BR,,,1,,0,,0,D,,"2020-02-19 20:27:38","2020-04-26 00:37:48",,2023-11-23T21:54:04.000000Z
1053,D_SOPR_PFB_BR,Soja,"Soybean Oil","Passo Fundo",Success,2,50,3,T,,0,10,,,2014,PRPM019352,"Soybean Oil Passo Fundo","DATAGRO Daily Soybean Oil Price BRL/MT Passo Fundo Rio Grande do Sul Brazil","DATAGRO Daily Soybean Oil Price BRL/MT Passo Fundo Rio Grande do Sul Brazil",D_SOPR_PFB_BR,,,1,,0,,0,D,,"2020-02-19 20:27:38","2020-04-26 00:37:48",,2023-11-23T21:54:05.000000Z
1054,D_SOPR_PGZ_BR,Soja,"Soybean Oil","Ponta Grossa",Success,2,50,3,T,,0,10,,,2014,,"Soybean Oil Ponta Grossa","DATAGRO Daily Soybean Oil Price BRL/Bg 60Kg Ponta Grossa Brazil","DATAGRO Daily Soybean Oil Price BRL/Bg 60Kg Ponta Grossa Brazil",D_SOPR_PGZ_BR,,,1,0,5,0,0,D,,"2021-07-26 03:02:22","2022-05-18 23:33:44",,2023-11-23T21:54:07.000000Z
1055,D_SOPR_ROO_BR,Soja,"Soybean Oil",Rondonópolis,Success,2,50,3,T,,0,10,,,2014,PRPM019350,"Soybean Oil Rondonopolis","DATAGRO Daily Soybean Oil Price BRL/MT Rondonopolis Mato Grosso Brazil","DATAGRO Daily Soybean Oil Price BRL/MT Rondonopolis Mato Grosso Brazil",D_SOPR_ROO_BR,,,1,,0,,0,D,,"2020-02-19 20:27:38","2020-04-26 00:37:49",,2023-11-23T21:54:08.000000Z
1056,D_SOPR_RVD_BR,Soja,"Soybean Oil","Rio Verde",Success,2,50,3,T,,0,10,,,2014,PRPM019347,"Soybean Oil Rio Verde","DATAGRO Daily Soybean Oil Price BRL/MT Rio Verde Goias Brazil","DATAGRO Daily Soybean Oil Price BRL/MT Rio Verde Goias Brazil",D_SOPR_RVD_BR,,,1,,0,,0,D,,"2020-02-19 20:27:38","2020-04-26 00:37:49",,2023-11-23T21:54:08.000000Z
1057,D_SOPR_SP_BR,Soja,"Soybean Oil","São Paulo",Success,2,50,3,T,,0,10,,,2014,PRPR018267,"Soybean Oil Sao Paulo","DATAGRO Daily Soybean Oil Price BRL/MT Sao Paulo Brazil","DATAGRO Daily Soybean Oil Price BRL/MT Sao Paulo Brazil",D_SOPR_SP_BR,,,1,,0,,0,D,,"2020-02-19 20:27:38","2020-04-26 00:37:49",,2023-11-23T21:54:09.000000Z
1058,D_SOPR_UDI_BR,Soja,"Soybean Oil",Uberlândia,Success,2,50,3,T,,0,10,,,2014,PRPM019348,"Soybean Oil Uberlandia","DATAGRO Daily Soybean Oil Price BRL/MT Uberlandia Minas Gerais Brazil","DATAGRO Daily Soybean Oil Price BRL/MT Uberlandia Minas Gerais Brazil",D_SOPR_UDI_BR,,,1,,0,,0,D,,"2020-02-19 20:27:38","2020-04-26 00:37:49",,2023-11-23T21:54:10.000000Z
1059,D_SOPR_XAP_BR,Soja,"Soybean Oil",Chapecó,Success,2,50,3,T,,0,10,,,2014,PRPM019353,"Soybean Oil Chapeco","DATAGRO Daily Soybean Oil Price BRL/MT Chapeco Santa Catarina Brazil","DATAGRO Daily Soybean Oil Price BRL/MT Chapeco Santa Catarina Brazil",D_SOPR_XAP_BR,,,1,,0,,0,D,,"2020-02-19 20:27:38","2020-04-26 00:37:49",,2023-11-23T21:54:11.000000Z
1060,SbDe_WW,Soja,"Soybean Grain",,Failed,29,0,77,T,,2,10,,,2012,SEDM020739,"Soybean Demand 1000 MT World","IGC Annual Soybean Demand 1000 MT World","IGC Annual Soybean Demand 1000 MT World",,,,1,,,,1,A,,"2020-04-30 17:43:06","2020-10-13 13:55:00",,2023-11-23T21:54:11.000000Z
1061,SbES_WW,Soja,"Soybean Grain",,Failed,29,0,77,T,,2,10,,,2012,SEES020740,"Soybean End Stock 1000 MT World","IGC Annual Soybean End Stock 1000 MT World","IGC Annual Soybean End Stock 1000 MT World",,,,1,,,,1,A,,"2020-04-30 17:43:06","2020-10-13 13:55:00",,2023-11-23T21:54:11.000000Z
1062,SbPd_WW,Soja,"Soybean Grain",,Failed,29,0,77,T,,2,10,,,2012,SEPD020738,"Soybean Production 1000 MT World","IGC Annual Soybean Production 1000 MT World","IGC Annual Soybean Production 1000 MT World",,,,1,,,,1,A,,"2020-04-30 17:43:06","2020-10-13 13:55:00",,2023-11-23T21:54:12.000000Z
1063,SBPR,Soja,"Soybean Grain",,Success,28,65,293,T,,2,10,,,2012,PRPR019475,Soybeans,"Aboissa Weekly Price Soybeans BRL/Metric Tonne Brazil","Aboissa Weekly Price Soybeans BRL/Metric Tonne Brazil",SBPR,,,1,,,,1,W,,"2020-04-27 19:54:03","2021-03-05 23:24:10",,2023-11-23T21:54:13.000000Z
1064,SBPR_LC,Soja,"Soybean Grain",,Success,28,65,293,T,,2,10,,,2012,PRPR019437,"Soy Lecithin","Aboissa Monthly Price Soy Lecithin BRL/Metric Tonne Brazil","Aboissa Monthly Price Soy Lecithin BRL/Metric Tonne Brazil",SBPR_LC,,,1,,,,1,M,,"2020-04-27 19:54:03","2021-03-05 23:24:10",,2023-11-23T21:54:13.000000Z
1065,SBPR_MECR,Soja,"Soybean Meal",,Success,28,65,293,T,,2,10,,,2013,PRPR019423,"Soybean Meal Crushed","Aboissa Weekly Price Soybean Meal Crushed BRL/Metric Tonne Brazil","Aboissa Weekly Price Soybean Meal Crushed BRL/Metric Tonne Brazil",SBPR_MECR,,,1,,,,1,W,,"2020-04-27 19:54:03","2021-03-05 23:24:10",,2023-11-23T21:54:14.000000Z
1066,SBPR_OIDGCR,Soja,"Soybean Oil",,Success,28,65,293,T,,2,10,,,2014,PRPR019467,"Crude Degummed Soybean Oil","Aboissa Weekly Price Crude Degummed Soybean Oil BRL/Metric Tonne Brazil","Aboissa Weekly Price Crude Degummed Soybean Oil BRL/Metric Tonne Brazil",SBPR_OIDGCR,,,1,,,,1,W,,"2020-04-27 19:54:03","2021-03-05 23:24:10",,2023-11-23T21:54:14.000000Z
1067,SbPr_US,Soja,"Soybean Grain",EUA,Success,29,0,77,T,,2,10,,,2012,PRPR004451,"Soybean USA","IGC Daily Soybean Price USD MT USA","IGC Daily Soybean Price USD MT USA",,,,1,,,,1,D,,"2020-04-30 17:43:06","2021-03-23 16:21:42",,2023-11-23T21:54:17.000000Z
1068,SbPr_WW,Soja,"Soybean Grain",,Success,29,0,77,T,,2,10,,,2012,INPR000262,"Soybean World","IGC Daily Soybean Price Points World","IGC Daily Soybean Price Points World",,,,1,,,,1,D,,"2020-04-30 17:43:06","2021-03-23 16:21:42",,2023-11-23T21:54:19.000000Z
1069,SbSbPr_Pr_BR,Soja,"Soybean Grain",Paraná,Success,25,61,12,T,,2,10,,,2012,,"Soja Paraná","Soja Paraná 60kg","CEPEA Daily Soybean Soybean Price BRL/Bg 60kg Parana Brazil",,,,1,,,,1,D,,"2019-09-24 11:49:45","2022-01-26 14:44:07",,2023-11-23T21:54:25.000000Z
1070,SMPR_SO,Soja,"Soybean Meal",,Success,28,65,293,T,,2,10,,,2013,PRPR019421,"Soybean Meal","Aboissa Weekly Price Soybean Meal BRL/Metric Tonne Brazil","Aboissa Weekly Price Soybean Meal BRL/Metric Tonne Brazil",SMPR_SO,,,1,,,,1,W,,"2020-04-27 19:54:03","2021-03-05 23:24:10",,2023-11-23T21:54:26.000000Z
1071,SOPR_SO,Soja,"Soybean Oil",,Success,28,65,293,T,,2,10,,,2014,PRPR019468,"Soybean Oil","Aboissa Weekly Price Soybean Oil BRL/Metric Tonne Brazil","Aboissa Weekly Price Soybean Oil BRL/Metric Tonne Brazil",SOPR_SO,,,1,,,,1,W,,"2020-04-27 19:54:03","2021-03-05 23:24:10",,2023-11-23T21:54:26.000000Z
1072,D_WHH_PM_GMX_US,Trigo,"Wheat Grain","Golfo do México",Success,2,50,3,T,PM,0,10,,,849,PRPR019552,"Hard Wheat Basis Gulf Mex","DATAGRO Daily Hard Wheat Spot Price Basis USD Cents/Bu Gulf Of Mexico United States","DATAGRO Daily Hard Wheat Spot Price Basis USD Cents/Bu Gulf Of Mexico United States",D_WHH_PM_GMX_US,,,1,,7,,0,D,,"2020-02-19 20:27:38","2022-05-19 00:24:13",,2023-11-23T21:54:32.000000Z
1073,D_WHH_PM_GMX_US_F,Trigo,"Wheat Grain","Golfo do México",Success,2,50,3,T,PM,0,10,,,849,PRPM019578,"Hard Wheat Basis Gulf Mex Jan","DATAGRO Daily Hard Wheat Price Basis USD Cents/Bu Gulf Of Mexico United States - January","DATAGRO Daily Hard Wheat Price Basis USD Cents/Bu Gulf Of Mexico United States - January",,,,1,0,7,0,0,D,,"2020-02-19 20:27:38","2022-05-19 00:24:13",,2023-11-23T21:54:33.000000Z
1074,D_WHH_PM_GMX_US_G,Trigo,"Wheat Grain","Golfo do México",Success,2,50,3,T,PM,0,10,,,849,PRPM019579,"Hard Wheat Basis Gulf Mex Feb","DATAGRO Daily Hard Wheat Price Basis USD Cents/Bu Gulf Of Mexico United States - February","DATAGRO Daily Hard Wheat Price Basis USD Cents/Bu Gulf Of Mexico United States - February",,,,1,0,7,0,0,D,,"2020-02-19 20:27:38","2022-05-19 00:24:13",,2023-11-23T21:54:35.000000Z
1075,D_WHH_PM_GMX_US_H,Trigo,"Wheat Grain","Golfo do México",Success,2,50,3,T,PM,0,10,,,849,,"Hard Wheat Basis Gulf Mex Mar","DATAGRO Daily Hard Wheat Price Basis USD Cents/Bu Gulf Of Mexico United States - March","DATAGRO Daily Hard Wheat Price Basis USD Cents/Bu Gulf Of Mexico United States - March",,,,1,0,7,0,0,D,,"2021-10-28 21:55:38","2022-05-19 00:24:13",,2023-11-23T21:54:36.000000Z
1076,D_WHH_PM_GMX_US_J,Trigo,"Wheat Grain","Golfo do México",Success,2,50,3,T,PM,0,10,,,849,,"Hard Wheat Basis Gulf Mex Apr","DATAGRO Daily Hard Wheat Price Basis USD Cents/Bu Gulf Of Mexico United States - April","DATAGRO Daily Hard Wheat Price Basis USD Cents/Bu Gulf Of Mexico United States - April",,,,1,0,7,0,0,D,,"2021-10-28 21:55:38","2022-05-19 00:24:13",,2023-11-23T21:54:37.000000Z
1077,D_WHH_PM_GMX_US_K,Trigo,"Wheat Grain","Golfo do México",Success,2,50,3,T,PM,0,10,,,849,,"Hard Wheat Basis Gulf Mex May","DATAGRO Daily Hard Wheat Price Basis USD Cents/Bu Gulf Of Mexico United States - May","DATAGRO Daily Hard Wheat Price Basis USD Cents/Bu Gulf Of Mexico United States - May",,,,1,0,7,0,0,D,,"2021-10-28 21:55:38","2022-05-19 00:24:13",,2023-11-23T21:54:37.000000Z
1078,D_WHH_PM_GMX_US_M,Trigo,"Wheat Grain","Golfo do México",Success,2,50,3,T,PM,0,10,,,849,,"Hard Wheat Basis Gulf Mex Jun","DATAGRO Daily Hard Wheat Price Basis USD Cents/Bu Gulf Of Mexico United States - June","DATAGRO Daily Hard Wheat Price Basis USD Cents/Bu Gulf Of Mexico United States - June",,,,1,0,7,0,0,D,,"2021-10-28 21:55:38","2022-05-19 00:24:13",,2023-11-23T21:54:38.000000Z
1079,D_WHH_PM_GMX_US_N,Trigo,"Wheat Grain","Golfo do México",Success,2,50,3,T,PM,0,10,,,849,,"Hard Wheat Basis Gulf Mex Jul","DATAGRO Daily Hard Wheat Price Basis USD Cents/Bu Gulf Of Mexico United States - July","DATAGRO Daily Hard Wheat Price Basis USD Cents/Bu Gulf Of Mexico United States - July",,,,1,0,7,0,0,D,,"2021-10-28 21:55:38","2022-05-19 00:24:13",,2023-11-23T21:54:39.000000Z
1080,D_WHH_PM_GMX_US_Q,Trigo,"Wheat Grain","Golfo do México",Success,2,50,3,T,PM,0,10,,,849,PRPM019585,"Hard Wheat Basis Gulf Mex Aug","DATAGRO Daily Hard Wheat Price Basis USD Cents/Bu Gulf Of Mexico United States - August","DATAGRO Daily Hard Wheat Price Basis USD Cents/Bu Gulf Of Mexico United States - August",,,,1,0,7,0,0,D,,"2020-09-18 22:17:39","2022-05-19 00:24:13",,2023-11-23T21:54:40.000000Z
1081,D_WHH_PM_GMX_US_U,Trigo,"Wheat Grain","Golfo do México",Success,2,50,3,T,PM,0,10,,,849,PRPM019586,"Hard Wheat Basis Gulf Mex Sep","DATAGRO Daily Hard Wheat Price Basis USD Cents/Bu Gulf Of Mexico United States - September","DATAGRO Daily Hard Wheat Price Basis USD Cents/Bu Gulf Of Mexico United States - September",,,,1,0,7,0,0,D,,"2020-09-18 22:17:39","2022-05-19 00:24:13",,2023-11-23T21:54:41.000000Z
1082,D_WHH_PM_GMX_US_V,Trigo,"Wheat Grain","Golfo do México",Failed,2,50,3,T,PM,0,10,,,849,,"Hard Wheat Basis Gulf Mex Oct","DATAGRO Daily Hard Wheat Price Basis USD Cents/Bu Gulf Of Mexico United States - October","DATAGRO Daily Hard Wheat Price Basis USD Cents/Bu Gulf Of Mexico United States - October",,,,1,0,7,0,0,D,,"2021-10-28 21:55:38","2022-05-19 00:24:13",,2023-11-23T21:54:41.000000Z
1083,D_WHH_PM_GMX_US_X,Trigo,"Wheat Grain","Golfo do México",Failed,2,50,3,T,PM,0,10,,,849,,"Hard Wheat Basis Gulf Mex Nov","DATAGRO Daily Hard Wheat Price Basis USD Cents/Bu Gulf Of Mexico United States - November","DATAGRO Daily Hard Wheat Price Basis USD Cents/Bu Gulf Of Mexico United States - November",,,,1,0,7,0,0,D,,"2021-10-28 21:55:38","2022-05-19 00:24:13",,2023-11-23T21:54:42.000000Z
1084,D_WHH_PM_GMX_US_Z,Trigo,"Wheat Grain","Golfo do México",Success,2,50,3,T,PM,0,10,,,849,PRPM019589,"Hard Wheat Basis Gulf Mex Dec","DATAGRO Daily Hard Wheat Price Basis USD Cents/Bu Gulf Of Mexico United States - December","DATAGRO Daily Hard Wheat Price Basis USD Cents/Bu Gulf Of Mexico United States - December",,,,1,0,7,0,0,D,,"2020-09-18 22:17:39","2022-05-19 00:24:13",,2023-11-23T21:54:43.000000Z
