CO_ANO,CO_MES,CO_NCM,CO_UNID,CO_PAIS,SG_UF_NCM,CO_VIA,CO_URF,QT_ESTAT,KG_LIQUIDO,VL_FOB,VL_FRETE,VL_SEGURO,NO_NCM_POR,SG_UNID,NO_PAIS,NO_UF,NO_REGIAO,NO_VIA,NO_URF
2019,3,11010010,10,628,MG,1,817800,17000,17000,10246,1102,10,Farinha de trigo,KGL  ,Reino Unido,Minas Gerais,REGIAO SUDESTE,MARITIMA,0817800 - PORTO DE SANTOS
2019,6,11010010,10,63,RS,7,1017500,1758250,1758250,590726,60216,0,Farinha de trigo,KGL  ,Argentina,Rio Grande do Sul,REGIAO SUL,RODOVIARIA,1017500 - ALF - URUGUAIANA
2019,10,10059010,10,586,RS,7,917501,1000000,1000000,117000,1000,160,"Milho em grão, exceto para semeadura",KGL  ,Paraguai,Rio Grande do Sul,REGIAO SUL,RODOVIARIA,0917501 - IRF - GUAÍRA
2019,12,11010010,10,386,MG,1,817800,4700,4700,2527,136,0,Farinha de trigo,KGL  ,Itália,Minas Gerais,REGIAO SUDESTE,MARITIMA,0817800 - PORTO DE SANTOS
2019,4,10019900,10,63,PE,1,417902,24780000,24780000,5922928,532770,3304,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Argentina,Pernambuco,REGIAO NORDESTE,MARITIMA,0417902 - IRF - PORTO DE SUAPE
2019,2,11010010,10,87,SP,1,817800,2275,2275,8726,416,8,Farinha de trigo,KGL  ,Bélgica,São Paulo,REGIAO SUDESTE,MARITIMA,0817800 - PORTO DE SANTOS
2019,8,15079090,21,573,SP,4,817600,0,25,151,60,1,Outros óleos de soja,TML  ,Países Baixos (Holanda),São Paulo,REGIAO SUDESTE,AEREA,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS
2019,4,10019900,10,63,PR,1,917800,61500000,61500000,14545120,861000,8378,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Argentina,Paraná,REGIAO SUL,MARITIMA,0917800 - PORTO DE PARANAGUA
2019,2,11010010,10,676,SC,1,717600,23500,23500,7514,685,0,Farinha de trigo,KGL  ,Rússia,Santa Catarina,REGIAO SUL,MARITIMA,0717600 - PORTO DO RIO DE JANEIRO
2019,10,10059010,10,586,PR,7,917502,43800000,43800000,5444300,549775,325,"Milho em grão, exceto para semeadura",KGL  ,Paraguai,Paraná,REGIAO SUL,RODOVIARIA,0917502 - IRF - SANTA HELENA
2019,2,10059010,10,586,PR,7,917502,9100000,9100000,1288700,140100,0,"Milho em grão, exceto para semeadura",KGL  ,Paraguai,Paraná,REGIAO SUL,RODOVIARIA,0917502 - IRF - SANTA HELENA
2019,6,12019000,21,586,PR,7,917500,300,300000,132000,4050,0,"Soja, mesmo triturada, exceto para semeadura",TML  ,Paraguai,Paraná,REGIAO SUL,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU
2019,1,11010010,10,63,MT,7,917500,52000,52000,16640,1944,0,Farinha de trigo,KGL  ,Argentina,Mato Grosso,REGIAO CENTRO OESTE,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU
2019,2,11010010,10,63,MG,7,1017500,12000,12000,10164,1922,36,Farinha de trigo,KGL  ,Argentina,Minas Gerais,REGIAO SUDESTE,RODOVIARIA,1017500 - ALF - URUGUAIANA
2019,3,11010010,10,63,SC,7,1017500,529500,529500,173443,13588,0,Farinha de trigo,KGL  ,Argentina,Santa Catarina,REGIAO SUL,RODOVIARIA,1017500 - ALF - URUGUAIANA
2019,7,10059010,10,63,PR,7,927900,56000,56000,44800,3300,0,"Milho em grão, exceto para semeadura",KGL  ,Argentina,Paraná,REGIAO SUL,RODOVIARIA,0927900 - ALF - DIONÍSIO CERQUEIRA
2019,9,11010010,10,275,MS,1,817800,22025,22025,17482,733,0,Farinha de trigo,KGL  ,França,Mato Grosso do Sul,REGIAO CENTRO OESTE,MARITIMA,0817800 - PORTO DE SANTOS
2019,7,10019900,10,63,MA,1,320151,6300000,6300000,1476421,165375,438,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Argentina,Maranhão,REGIAO NORDESTE,MARITIMA,0320151 - IRF - PORTO DE SÃO LUÍS
2019,7,10059010,10,586,RS,7,917500,4849190,4849190,526950,46185,460,"Milho em grão, exceto para semeadura",KGL  ,Paraguai,Rio Grande do Sul,REGIAO SUL,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU
2019,7,11010010,10,386,MG,1,717600,3684,3684,2699,142,0,Farinha de trigo,KGL  ,Itália,Minas Gerais,REGIAO SUDESTE,MARITIMA,0717600 - PORTO DO RIO DE JANEIRO
2019,7,10019900,10,63,SE,1,520100,12000000,12000000,2858120,360000,7200,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Argentina,Sergipe,REGIAO NORDESTE,MARITIMA,0520100 - ARACAJU
2019,9,11010010,10,63,RO,7,917500,2705000,2705000,887299,125555,394,Farinha de trigo,KGL  ,Argentina,Rondônia,REGIAO NORTE,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU
2019,1,10051000,10,249,SP,1,817800,84608,84608,490813,14302,160,Milho para semeadura,KGL  ,Estados Unidos,São Paulo,REGIAO SUDESTE,MARITIMA,0817800 - PORTO DE SANTOS
2019,4,11010010,10,23,PR,1,917800,400,400,314,29,0,Farinha de trigo,KGL  ,Alemanha,Paraná,REGIAO SUL,MARITIMA,0917800 - PORTO DE PARANAGUA
2019,5,11010020,10,275,SP,1,817800,3000,3000,10700,598,27,Farinha de mistura de trigo com centeio (méteil),KGL  ,França,São Paulo,REGIAO SUDESTE,MARITIMA,0817800 - PORTO DE SANTOS
2019,3,11010010,10,845,SP,7,1017900,78000,78000,23603,4023,24,Farinha de trigo,KGL  ,Uruguai,São Paulo,REGIAO SUDESTE,RODOVIARIA,1017900 - ALF - SANTANA DO LIVRAMENTO
2019,12,10019900,10,586,MS,7,147700,1200000,1200000,237600,11520,0,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Paraguai,Mato Grosso do Sul,REGIAO CENTRO OESTE,RODOVIARIA,0147700 - ALF - MUNDO NOVO
2019,3,11010010,10,63,TO,7,917500,256500,256500,102600,3600,0,Farinha de trigo,KGL  ,Argentina,Tocantins,REGIAO NORTE,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU
2019,3,10019900,10,63,PR,1,917800,122236620,122236620,28026833,1888415,4066,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Argentina,Paraná,REGIAO SUL,MARITIMA,0917800 - PORTO DE PARANAGUA
2019,4,11010010,10,845,SC,7,1017900,216000,216000,61155,4752,0,Farinha de trigo,KGL  ,Uruguai,Santa Catarina,REGIAO SUL,RODOVIARIA,1017900 - ALF - SANTANA DO LIVRAMENTO
2019,12,10019900,10,586,MS,7,917501,3600000,3600000,726600,33220,0,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Paraguai,Mato Grosso do Sul,REGIAO CENTRO OESTE,RODOVIARIA,0917501 - IRF - GUAÍRA
2019,8,11010010,10,63,PR,7,917500,6132000,6132000,2029420,321212,434,Farinha de trigo,KGL  ,Argentina,Paraná,REGIAO SUL,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU
2019,7,11010010,10,845,RS,7,1017900,82500,82500,28985,1650,0,Farinha de trigo,KGL  ,Uruguai,Rio Grande do Sul,REGIAO SUL,RODOVIARIA,1017900 - ALF - SANTANA DO LIVRAMENTO
2019,12,11010010,10,63,MG,7,917500,1176000,1176000,363422,58406,11,Farinha de trigo,KGL  ,Argentina,Minas Gerais,REGIAO SUDESTE,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU
2019,10,10019900,10,431,SP,1,817800,9844,9844,11922,532,0,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Líbano,São Paulo,REGIAO SUDESTE,MARITIMA,0817800 - PORTO DE SANTOS
2019,6,10019900,10,586,SC,7,917500,1500000,1500000,339000,19100,0,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Paraguai,Santa Catarina,REGIAO SUL,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU
2019,1,10019900,10,249,BA,1,517800,10122108,10122108,2370964,345000,1806,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Estados Unidos,Bahia,REGIAO NORDESTE,MARITIMA,0517800 - ALF - SALVADOR
2019,3,10019900,10,63,PE,1,417902,26250000,26250000,6319335,530250,3506,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Argentina,Pernambuco,REGIAO NORDESTE,MARITIMA,0417902 - IRF - PORTO DE SUAPE
2019,3,12019000,21,586,PR,7,917500,1500,1500000,502550,8550,145,"Soja, mesmo triturada, exceto para semeadura",TML  ,Paraguai,Paraná,REGIAO SUL,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU
2019,3,10019900,10,63,RJ,1,717600,39500000,39500000,9553370,512750,4763,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Argentina,Rio de Janeiro,REGIAO SUDESTE,MARITIMA,0717600 - PORTO DO RIO DE JANEIRO
2019,5,10019900,10,586,SC,7,917500,1561080,1561080,371148,19832,0,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Paraguai,Santa Catarina,REGIAO SUL,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU
2019,10,10019900,10,63,SP,7,927900,84000,84000,34860,6900,54,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Argentina,São Paulo,REGIAO SUDESTE,RODOVIARIA,0927900 - ALF - DIONÍSIO CERQUEIRA
2019,1,10059010,10,586,SC,7,917502,8500000,8500000,1116000,83600,979,"Milho em grão, exceto para semeadura",KGL  ,Paraguai,Santa Catarina,REGIAO SUL,RODOVIARIA,0917502 - IRF - SANTA HELENA
2019,8,10019900,10,63,RJ,1,717600,26250000,26250000,6566218,534188,3341,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Argentina,Rio de Janeiro,REGIAO SUDESTE,MARITIMA,0717600 - PORTO DO RIO DE JANEIRO
2019,6,10059010,10,586,PR,7,917500,13000000,13000000,1382000,139675,641,"Milho em grão, exceto para semeadura",KGL  ,Paraguai,Paraná,REGIAO SUL,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU
2019,9,10019900,10,63,PE,1,417902,53750000,53750000,12968562,1092800,6617,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Argentina,Pernambuco,REGIAO NORDESTE,MARITIMA,0417902 - IRF - PORTO DE SUAPE
2019,9,11010020,10,275,SP,1,817800,3000,3000,10545,679,26,Farinha de mistura de trigo com centeio (méteil),KGL  ,França,São Paulo,REGIAO SUDESTE,MARITIMA,0817800 - PORTO DE SANTOS
2019,10,10019900,10,676,PB,1,430151,11000000,11000000,2221877,220000,887,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Rússia,Paraíba,REGIAO NORDESTE,MARITIMA,0430151 - CABEDELO
2019,5,12019000,21,586,PR,7,917502,7500,7500000,2156380,63750,0,"Soja, mesmo triturada, exceto para semeadura",TML  ,Paraguai,Paraná,REGIAO SUL,RODOVIARIA,0917502 - IRF - SANTA HELENA
2019,4,10019900,10,63,PB,1,430151,15000000,15000000,3526318,340500,1406,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Argentina,Paraíba,REGIAO NORDESTE,MARITIMA,0430151 - CABEDELO
2019,3,10059010,10,586,SC,7,917500,26800000,26800000,3628460,264510,17054,"Milho em grão, exceto para semeadura",KGL  ,Paraguai,Santa Catarina,REGIAO SUL,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU
2019,11,11010010,10,63,RJ,1,927700,138000,138000,47804,6480,0,Farinha de trigo,KGL  ,Argentina,Rio de Janeiro,REGIAO SUDESTE,MARITIMA,0927700 - PORTO DE SAO FRANCISCO DO SUL
2019,12,11010010,10,249,SC,1,817800,57840,57840,22407,5541,61,Farinha de trigo,KGL  ,Estados Unidos,Santa Catarina,REGIAO SUL,MARITIMA,0817800 - PORTO DE SANTOS
2019,8,10019900,10,149,RN,1,420154,11057297,11057297,2093299,247500,851,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Canadá,Rio Grande do Norte,REGIAO NORDESTE,MARITIMA,0420154 - IRF NATAL
2019,11,11010010,10,63,SC,7,917500,711000,711000,223267,29383,33,Farinha de trigo,KGL  ,Argentina,Santa Catarina,REGIAO SUL,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU
2019,6,10059010,10,586,PR,7,917501,4000000,4000000,460600,39200,408,"Milho em grão, exceto para semeadura",KGL  ,Paraguai,Paraná,REGIAO SUL,RODOVIARIA,0917501 - IRF - GUAÍRA
2019,4,10059010,10,586,PR,7,917501,14700000,14700000,1913055,105900,83,"Milho em grão, exceto para semeadura",KGL  ,Paraguai,Paraná,REGIAO SUL,RODOVIARIA,0917501 - IRF - GUAÍRA
2019,9,10019100,10,63,RS,4,817700,440,440,1018,575,0,"Outrros trigos e misturas de trigo com centeio, para semeadura",KGL  ,Argentina,Rio Grande do Sul,REGIAO SUL,AEREA,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS
2019,11,11010010,10,845,SC,7,1017900,648000,648000,189651,14256,0,Farinha de trigo,KGL  ,Uruguai,Santa Catarina,REGIAO SUL,RODOVIARIA,1017900 - ALF - SANTANA DO LIVRAMENTO
2019,12,10051000,10,249,RS,1,1017700,18144,18144,195323,3036,203,Milho para semeadura,KGL  ,Estados Unidos,Rio Grande do Sul,REGIAO SUL,MARITIMA,1017700 - PORTO DE RIO GRANDE
2019,2,11010010,10,63,SC,7,1017501,208000,208000,64480,6400,0,Farinha de trigo,KGL  ,Argentina,Santa Catarina,REGIAO SUL,RODOVIARIA,1017501 - IRF - ITAQUI
2019,1,10051000,10,63,SP,4,817700,25,25,63,342,0,Milho para semeadura,KGL  ,Argentina,São Paulo,REGIAO SUDESTE,AEREA,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS
2019,5,11010010,10,63,SC,7,1017500,610000,610000,194299,15815,0,Farinha de trigo,KGL  ,Argentina,Santa Catarina,REGIAO SUL,RODOVIARIA,1017500 - ALF - URUGUAIANA
2019,5,11010010,10,845,RS,7,1010252,372000,372000,140472,6660,0,Farinha de trigo,KGL  ,Uruguai,Rio Grande do Sul,REGIAO SUL,RODOVIARIA,1010252 - JAGUARAO
2019,1,11010010,10,63,SP,7,917500,1982500,1982500,680850,121223,488,Farinha de trigo,KGL  ,Argentina,São Paulo,REGIAO SUDESTE,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU
2019,5,15079019,21,23,SP,1,817800,1,1330,1797,208,1,"Óleo de soja, refinado, em recipientes com capacidade menor que 5 litros",TML  ,Alemanha,São Paulo,REGIAO SUDESTE,MARITIMA,0817800 - PORTO DE SANTOS
2019,8,10059010,10,586,SC,7,917501,17000000,17000000,2157000,177100,5004,"Milho em grão, exceto para semeadura",KGL  ,Paraguai,Santa Catarina,REGIAO SUL,RODOVIARIA,0917501 - IRF - GUAÍRA
2019,8,11010010,10,63,SP,7,927900,139500,139500,49095,9100,0,Farinha de trigo,KGL  ,Argentina,São Paulo,REGIAO SUDESTE,RODOVIARIA,0927900 - ALF - DIONÍSIO CERQUEIRA
2019,3,15079090,21,607,CE,1,817800,1924,1924,2245,179,0,Outros óleos de soja,TML  ,Portugal,Ceará,REGIAO NORDESTE,MARITIMA,0817800 - PORTO DE SANTOS
2019,8,11010010,10,628,MG,1,817800,29000,29000,12707,888,10,Farinha de trigo,KGL  ,Reino Unido,Minas Gerais,REGIAO SUDESTE,MARITIMA,0817800 - PORTO DE SANTOS
2019,10,10019900,10,676,RN,1,420154,11997500,11997500,2405944,240000,967,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Rússia,Rio Grande do Norte,REGIAO NORDESTE,MARITIMA,0420154 - IRF NATAL
2019,7,23040010,21,249,RS,1,1017700,20,19770,92898,1998,0,"Farinhas e pellets, da extração do óleo de soja",TML  ,Estados Unidos,Rio Grande do Sul,REGIAO SUL,MARITIMA,1017700 - PORTO DE RIO GRANDE
2019,7,11010010,10,386,SP,1,817800,128630,128630,66685,2605,13,Farinha de trigo,KGL  ,Itália,São Paulo,REGIAO SUDESTE,MARITIMA,0817800 - PORTO DE SANTOS
2019,7,11010010,10,386,PR,1,917800,500,500,652,27,0,Farinha de trigo,KGL  ,Itália,Paraná,REGIAO SUL,MARITIMA,0917800 - PORTO DE PARANAGUA
2019,7,10051000,10,97,PR,7,147600,50716,50716,201032,1000,856,Milho para semeadura,KGL  ,Bolívia,Paraná,REGIAO SUL,RODOVIARIA,0147600 - ALF - CORUMBÁ
2019,6,10019900,10,845,RN,1,420154,12001350,12001350,2755897,246600,1098,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Uruguai,Rio Grande do Norte,REGIAO NORDESTE,MARITIMA,0420154 - IRF NATAL
2019,9,11010010,10,275,SP,1,817800,6075,6075,17728,1376,44,Farinha de trigo,KGL  ,França,São Paulo,REGIAO SUDESTE,MARITIMA,0817800 - PORTO DE SANTOS
2019,10,10051000,10,249,RS,1,1017700,36288,36288,390644,6072,405,Milho para semeadura,KGL  ,Estados Unidos,Rio Grande do Sul,REGIAO SUL,MARITIMA,1017700 - PORTO DE RIO GRANDE
2019,4,11010010,10,386,PE,1,417902,15980,15980,9816,2318,12,Farinha de trigo,KGL  ,Itália,Pernambuco,REGIAO NORDESTE,MARITIMA,0417902 - IRF - PORTO DE SUAPE
2019,2,10019900,10,63,BA,1,517800,74667545,74667545,16608656,1383715,9027,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Argentina,Bahia,REGIAO NORDESTE,MARITIMA,0517800 - ALF - SALVADOR
2019,11,10059010,10,586,RS,7,917501,3500000,3500000,435000,37500,169,"Milho em grão, exceto para semeadura",KGL  ,Paraguai,Rio Grande do Sul,REGIAO SUL,RODOVIARIA,0917501 - IRF - GUAÍRA
2019,8,11010010,10,845,MS,7,1010253,54000,54000,17820,1350,0,Farinha de trigo,KGL  ,Uruguai,Mato Grosso do Sul,REGIAO CENTRO OESTE,RODOVIARIA,1010253 - BAGE
2019,2,10019900,10,63,PA,1,217800,10588000,10588000,2422634,338816,790,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Argentina,Pará,REGIAO NORTE,MARITIMA,0217800 - ALF - BELÉM
2019,5,10019900,10,63,PA,1,317900,10000000,10000000,2350000,200000,0,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Argentina,Pará,REGIAO NORTE,MARITIMA,0317900 - ALF - FORTALEZA
2019,3,11010010,10,845,SP,7,1010252,26400,26400,10798,528,0,Farinha de trigo,KGL  ,Uruguai,São Paulo,REGIAO SUDESTE,RODOVIARIA,1010252 - JAGUARAO
2019,2,11010010,10,63,SP,7,927900,168000,168000,61975,10920,0,Farinha de trigo,KGL  ,Argentina,São Paulo,REGIAO SUDESTE,RODOVIARIA,0927900 - ALF - DIONÍSIO CERQUEIRA
2019,12,11010010,10,301,PE,1,417902,23000,23000,12057,963,0,Farinha de trigo,KGL  ,Grécia,Pernambuco,REGIAO NORDESTE,MARITIMA,0417902 - IRF - PORTO DE SUAPE
2019,12,11010010,10,845,SC,7,1017900,459000,459000,131220,10098,0,Farinha de trigo,KGL  ,Uruguai,Santa Catarina,REGIAO SUL,RODOVIARIA,1017900 - ALF - SANTANA DO LIVRAMENTO
2019,9,11010010,10,249,SP,1,817800,10206,10206,5260,1668,3,Farinha de trigo,KGL  ,Estados Unidos,São Paulo,REGIAO SUDESTE,MARITIMA,0817800 - PORTO DE SANTOS
2019,10,11010010,10,386,SP,1,817800,150170,150170,105139,3916,1,Farinha de trigo,KGL  ,Itália,São Paulo,REGIAO SUDESTE,MARITIMA,0817800 - PORTO DE SANTOS
2019,11,11010010,10,63,RO,7,917500,2622000,2622000,845290,102225,376,Farinha de trigo,KGL  ,Argentina,Rondônia,REGIAO NORTE,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU
2019,3,11010010,10,63,SC,7,917500,1190200,1190200,390890,48261,134,Farinha de trigo,KGL  ,Argentina,Santa Catarina,REGIAO SUL,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU
2019,5,11010010,10,63,SP,7,927900,216720,216720,78787,14200,0,Farinha de trigo,KGL  ,Argentina,São Paulo,REGIAO SUDESTE,RODOVIARIA,0927900 - ALF - DIONÍSIO CERQUEIRA
2019,10,10019900,10,63,RS,1,1017700,18355000,18355000,4146809,567265,0,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Argentina,Rio Grande do Sul,REGIAO SUL,MARITIMA,1017700 - PORTO DE RIO GRANDE
2019,1,11010010,10,63,SC,7,1017501,104000,104000,31200,3200,0,Farinha de trigo,KGL  ,Argentina,Santa Catarina,REGIAO SUL,RODOVIARIA,1017501 - IRF - ITAQUI
2019,2,11010010,10,63,RJ,1,717600,377000,377000,144519,9420,130,Farinha de trigo,KGL  ,Argentina,Rio de Janeiro,REGIAO SUDESTE,MARITIMA,0717600 - PORTO DO RIO DE JANEIRO
2019,7,12019000,21,845,RS,7,1010252,2992,2992000,851224,14960,473,"Soja, mesmo triturada, exceto para semeadura",TML  ,Uruguai,Rio Grande do Sul,REGIAO SUL,RODOVIARIA,1010252 - JAGUARAO
2019,10,10019900,10,586,SC,7,917502,910000,910000,200200,9555,0,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Paraguai,Santa Catarina,REGIAO SUL,RODOVIARIA,0917502 - IRF - SANTA HELENA
2019,6,15071000,21,586,SP,7,917500,650,650000,421922,17724,187,"Óleo de soja, em bruto, mesmo degomado",TML  ,Paraguai,São Paulo,REGIAO SUDESTE,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU
2019,8,11010010,10,63,SC,7,1010852,728000,728000,237020,35676,1300,Farinha de trigo,KGL  ,Argentina,Santa Catarina,REGIAO SUL,RODOVIARIA,1010852 - PORTO XAVIER
2019,4,11010010,10,845,RS,7,1017900,108000,108000,37746,2322,0,Farinha de trigo,KGL  ,Uruguai,Rio Grande do Sul,REGIAO SUL,RODOVIARIA,1017900 - ALF - SANTANA DO LIVRAMENTO
2019,3,10019900,10,249,RN,1,420154,7049113,7049113,1575912,162750,632,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Estados Unidos,Rio Grande do Norte,REGIAO NORDESTE,MARITIMA,0420154 - IRF NATAL
2019,1,11010010,10,275,MG,1,717600,18750,18750,14410,1389,0,Farinha de trigo,KGL  ,França,Minas Gerais,REGIAO SUDESTE,MARITIMA,0717600 - PORTO DO RIO DE JANEIRO
2019,5,10019900,10,431,SP,1,817800,48,48,417,5,0,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Líbano,São Paulo,REGIAO SUDESTE,MARITIMA,0817800 - PORTO DE SANTOS
2019,9,11010010,10,63,PI,1,317902,242000,242000,95937,1760,567,Farinha de trigo,KGL  ,Argentina,Piauí,REGIAO NORDESTE,MARITIMA,0317902 - IRF - PORTO DE PECÉM
2019,1,11010010,10,845,SP,7,1010252,80300,80300,30217,1931,0,Farinha de trigo,KGL  ,Uruguai,São Paulo,REGIAO SUDESTE,RODOVIARIA,1010252 - JAGUARAO
2019,8,10059010,10,586,RS,7,917501,2341350,2341350,227659,19207,0,"Milho em grão, exceto para semeadura",KGL  ,Paraguai,Rio Grande do Sul,REGIAO SUL,RODOVIARIA,0917501 - IRF - GUAÍRA
2019,11,10019900,10,586,MS,7,147700,1000000,1000000,205000,10000,0,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Paraguai,Mato Grosso do Sul,REGIAO CENTRO OESTE,RODOVIARIA,0147700 - ALF - MUNDO NOVO
2019,3,11010010,10,845,RJ,7,1010252,26400,26400,9900,516,0,Farinha de trigo,KGL  ,Uruguai,Rio de Janeiro,REGIAO SUDESTE,RODOVIARIA,1010252 - JAGUARAO
2019,1,10019900,10,431,SP,1,817800,3265,3265,3439,903,0,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Líbano,São Paulo,REGIAO SUDESTE,MARITIMA,0817800 - PORTO DE SANTOS
2019,10,11010010,10,386,ES,1,517800,2736,2736,2052,312,4,Farinha de trigo,KGL  ,Itália,Espírito Santo,REGIAO SUDESTE,MARITIMA,0517800 - ALF - SALVADOR
2019,1,11010010,10,586,MG,7,917500,32000,32000,12480,200,0,Farinha de trigo,KGL  ,Paraguai,Minas Gerais,REGIAO SUDESTE,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU
2019,9,10019900,10,63,PR,1,917800,12516642,12516642,3083631,218348,1856,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Argentina,Paraná,REGIAO SUL,MARITIMA,0917800 - PORTO DE PARANAGUA
2019,2,10019900,10,586,MS,7,917502,3000000,3000000,570010,30000,990,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Paraguai,Mato Grosso do Sul,REGIAO CENTRO OESTE,RODOVIARIA,0917502 - IRF - SANTA HELENA
2019,8,11010010,10,845,RJ,7,1010252,52800,52800,19536,1032,0,Farinha de trigo,KGL  ,Uruguai,Rio de Janeiro,REGIAO SUDESTE,RODOVIARIA,1010252 - JAGUARAO
2019,5,11010010,10,63,PR,7,917500,5025500,5025500,1612525,249274,235,Farinha de trigo,KGL  ,Argentina,Paraná,REGIAO SUL,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU
2019,4,11010010,10,586,GO,7,917500,1192730,1192730,190837,30055,0,Farinha de trigo,KGL  ,Paraguai,Goiás,REGIAO CENTRO OESTE,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU
2019,8,10019900,10,63,BA,1,517800,20060841,20060841,4678047,349904,3764,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Argentina,Bahia,REGIAO NORDESTE,MARITIMA,0517800 - ALF - SALVADOR
2019,7,15071000,21,586,SP,7,917500,650,650000,421922,17724,187,"Óleo de soja, em bruto, mesmo degomado",TML  ,Paraguai,São Paulo,REGIAO SUDESTE,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU
2019,2,10019900,10,63,RS,1,1017700,29000000,29000000,6777079,420500,0,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Argentina,Rio Grande do Sul,REGIAO SUL,MARITIMA,1017700 - PORTO DE RIO GRANDE
