Country;CommodityCode;Attribute
WORLD;2226000.0;Production
WORLD;2231000.0;Production
WORLD;2232000.0;Production
WORLD;4232000.0;Production
WORLD;4233000.0;Production
WORLD;4234000.0;Production
WORLD;4235000.0;Production
WORLD;4236000.0;Production
WORLD;4239100.0;Production
WORLD;4242000.0;Production
WORLD;4243000.0;Production
WORLD;4244000.0;Production
Yemen;410000.0;Production
Yemen;440000.0;Production
Zambia;410000.0;Production
Zambia;440000.0;Production
Zambia;813100.0;Production
Zambia;813200.0;Production
Zambia;2221000.0;Production
Zambia;2222000.0;Production
Zambia;4232000.0;Production
Zambia;4234000.0;Production
Zimbabwe;410000.0;Production
Zimbabwe;440000.0;Production
Zimbabwe;813100.0;Production
Zimbabwe;813300.0;Production
Zimbabwe;2221000.0;Production
Zimbabwe;2222000.0;Production
Zimbabwe;2223000.0;Production
Zimbabwe;4232000.0;Production
Zimbabwe;4233000.0;Production
Afghanistan;440000.0;TYExports
Albania;410000.0;TYExports
Algeria;410000.0;TYExports
Argentina;410000.0;TYExports
Argentina;440000.0;TYExports
Australia;410000.0;TYExports
Australia;440000.0;TYExports
Azerbaijan;410000.0;TYExports
Azerbaijan;440000.0;TYExports
Bahrain;410000.0;TYExports
Bangladesh;440000.0;TYExports
Belarus;410000.0;TYExports
Belarus;440000.0;TYExports
Benin;410000.0;TYExports
Benin;440000.0;TYExports
Bolivia;410000.0;TYExports
Bolivia;440000.0;TYExports
Bosnia and Herzegovina;410000.0;TYExports
Bosnia and Herzegovina;440000.0;TYExports
Brazil;410000.0;TYExports
Brazil;440000.0;TYExports
Burkina Faso;440000.0;TYExports
Burma;410000.0;TYExports
Burma;440000.0;TYExports
Cambodia;440000.0;TYExports
Canada;410000.0;TYExports
Canada;440000.0;TYExports
Chile;410000.0;TYExports
Chile;440000.0;TYExports
China;410000.0;TYExports
China;440000.0;TYExports
Colombia;410000.0;TYExports
Colombia;440000.0;TYExports
Costa Rica;410000.0;TYExports
Cote d'Ivoire;410000.0;TYExports
Cote d'Ivoire;440000.0;TYExports
Dominican Republic;410000.0;TYExports
Dominican Republic;440000.0;TYExports
Ecuador;410000.0;TYExports
Ecuador;440000.0;TYExports
Egypt;410000.0;TYExports
Egypt;440000.0;TYExports
El Salvador;410000.0;TYExports
El Salvador;440000.0;TYExports
Ethiopia;410000.0;TYExports
Ethiopia;440000.0;TYExports
European Union;410000.0;TYExports
European Union;440000.0;TYExports
Georgia;410000.0;TYExports
Georgia;440000.0;TYExports
Ghana;410000.0;TYExports
Ghana;440000.0;TYExports
Guatemala;410000.0;TYExports
Guatemala;440000.0;TYExports
Guyana;410000.0;TYExports
Haiti;410000.0;TYExports
Honduras;410000.0;TYExports
Honduras;440000.0;TYExports
Hong Kong;410000.0;TYExports
India;410000.0;TYExports
India;440000.0;TYExports
Indonesia;410000.0;TYExports
Indonesia;440000.0;TYExports
Iran;410000.0;TYExports
Israel;410000.0;TYExports
Israel;440000.0;TYExports
Japan;410000.0;TYExports
Jordan;410000.0;TYExports
Jordan;440000.0;TYExports
Kazakhstan;410000.0;TYExports
Kazakhstan;440000.0;TYExports
Kenya;410000.0;TYExports
Kenya;440000.0;TYExports
Korea, South;410000.0;TYExports
Korea, South;440000.0;TYExports
Kuwait;410000.0;TYExports
Laos;440000.0;TYExports
Lebanon;410000.0;TYExports
Lesotho;410000.0;TYExports
Libya;410000.0;TYExports
Madagascar;440000.0;TYExports
Malawi;440000.0;TYExports
Malaysia;410000.0;TYExports
Malaysia;440000.0;TYExports
Mauritania;410000.0;TYExports
Mauritius;410000.0;TYExports
Mexico;410000.0;TYExports
Mexico;440000.0;TYExports
Moldova;410000.0;TYExports
Moldova;440000.0;TYExports
Mongolia;410000.0;TYExports
Morocco;410000.0;TYExports
Mozambique;410000.0;TYExports
Mozambique;440000.0;TYExports
Namibia;410000.0;TYExports
Namibia;440000.0;TYExports
Nepal;410000.0;TYExports
New Zealand;410000.0;TYExports
New Zealand;440000.0;TYExports
Nicaragua;410000.0;TYExports
Nicaragua;440000.0;TYExports
Nigeria;410000.0;TYExports
Nigeria;440000.0;TYExports
North Macedonia;410000.0;TYExports
North Macedonia;440000.0;TYExports
Norway;410000.0;TYExports
Oman;410000.0;TYExports
Pakistan;410000.0;TYExports
Pakistan;440000.0;TYExports
Paraguay;410000.0;TYExports
Paraguay;440000.0;TYExports
Peru;410000.0;TYExports
Peru;440000.0;TYExports
Philippines;410000.0;TYExports
Philippines;440000.0;TYExports
Russia;410000.0;TYExports
Russia;440000.0;TYExports
Rwanda;440000.0;TYExports
Saudi Arabia;410000.0;TYExports
Senegal;410000.0;TYExports
Serbia;410000.0;TYExports
Serbia;440000.0;TYExports
Singapore;410000.0;TYExports
South Africa;410000.0;TYExports
South Africa;440000.0;TYExports
Sri Lanka;410000.0;TYExports
Sudan;410000.0;TYExports
Switzerland;410000.0;TYExports
Switzerland;440000.0;TYExports
Syria;410000.0;TYExports
Syria;440000.0;TYExports
Taiwan;410000.0;TYExports
Tanzania;410000.0;TYExports
Tanzania;440000.0;TYExports
Thailand;410000.0;TYExports
Thailand;440000.0;TYExports
Togo;440000.0;TYExports
Tunisia;410000.0;TYExports
Turkey;410000.0;TYExports
Turkey;440000.0;TYExports
Turkmenistan;410000.0;TYExports
Uganda;440000.0;TYExports
Ukraine;410000.0;TYExports
Ukraine;440000.0;TYExports
United Arab Emirates;410000.0;TYExports
United Arab Emirates;440000.0;TYExports
United Kingdom;410000.0;TYExports
United Kingdom;440000.0;TYExports
United States;410000.0;TYExports
United States;440000.0;TYExports
Uruguay;410000.0;TYExports
Uruguay;440000.0;TYExports
Uzbekistan;410000.0;TYExports
Vietnam;410000.0;TYExports
Vietnam;440000.0;TYExports
WORLD;410000.0;TYExports
WORLD;440000.0;TYExports
Yemen;440000.0;TYExports
Zambia;440000.0;TYExports
Afghanistan;410000.0;TYImp.fromU.S.
Algeria;410000.0;TYImp.fromU.S.
Algeria;440000.0;TYImp.fromU.S.
Angola;410000.0;TYImp.fromU.S.
Argentina;440000.0;TYImp.fromU.S.
Australia;410000.0;TYImp.fromU.S.
Bahrain;410000.0;TYImp.fromU.S.
Bangladesh;410000.0;TYImp.fromU.S.
Bangladesh;440000.0;TYImp.fromU.S.
Barbados;410000.0;TYImp.fromU.S.
Bolivia;410000.0;TYImp.fromU.S.
Brazil;410000.0;TYImp.fromU.S.
Brazil;440000.0;TYImp.fromU.S.
Burkina Faso;410000.0;TYImp.fromU.S.
Burma;410000.0;TYImp.fromU.S.
Cameroon;410000.0;TYImp.fromU.S.
Cameroon;440000.0;TYImp.fromU.S.
Canada;410000.0;TYImp.fromU.S.
Canada;440000.0;TYImp.fromU.S.
Chile;410000.0;TYImp.fromU.S.
Chile;440000.0;TYImp.fromU.S.
China;410000.0;TYImp.fromU.S.
China;440000.0;TYImp.fromU.S.
Colombia;410000.0;TYImp.fromU.S.
Colombia;440000.0;TYImp.fromU.S.
Congo (Brazzaville);410000.0;TYImp.fromU.S.
Congo (Kinshasa);410000.0;TYImp.fromU.S.
Congo (Kinshasa);440000.0;TYImp.fromU.S.
Costa Rica;410000.0;TYImp.fromU.S.
Costa Rica;440000.0;TYImp.fromU.S.
Cote d'Ivoire;410000.0;TYImp.fromU.S.
Cuba;410000.0;TYImp.fromU.S.
Cuba;440000.0;TYImp.fromU.S.
Dominican Republic;410000.0;TYImp.fromU.S.
Dominican Republic;440000.0;TYImp.fromU.S.
Ecuador;410000.0;TYImp.fromU.S.
Ecuador;440000.0;TYImp.fromU.S.
Egypt;410000.0;TYImp.fromU.S.
Egypt;440000.0;TYImp.fromU.S.
El Salvador;410000.0;TYImp.fromU.S.
El Salvador;440000.0;TYImp.fromU.S.
Ethiopia;410000.0;TYImp.fromU.S.
European Union;410000.0;TYImp.fromU.S.
European Union;440000.0;TYImp.fromU.S.
Georgia;410000.0;TYImp.fromU.S.
Ghana;410000.0;TYImp.fromU.S.
Ghana;440000.0;TYImp.fromU.S.
Guatemala;410000.0;TYImp.fromU.S.
Guatemala;440000.0;TYImp.fromU.S.
Guinea;410000.0;TYImp.fromU.S.
Guyana;410000.0;TYImp.fromU.S.
Guyana;440000.0;TYImp.fromU.S.
Haiti;410000.0;TYImp.fromU.S.
Haiti;440000.0;TYImp.fromU.S.
Honduras;410000.0;TYImp.fromU.S.
Honduras;440000.0;TYImp.fromU.S.
Hong Kong;410000.0;TYImp.fromU.S.
Hong Kong;440000.0;TYImp.fromU.S.
India;440000.0;TYImp.fromU.S.
Indonesia;410000.0;TYImp.fromU.S.
Indonesia;440000.0;TYImp.fromU.S.
Iran;440000.0;TYImp.fromU.S.
Iraq;410000.0;TYImp.fromU.S.
Iraq;440000.0;TYImp.fromU.S.
Israel;410000.0;TYImp.fromU.S.
Israel;440000.0;TYImp.fromU.S.
Jamaica;410000.0;TYImp.fromU.S.
Jamaica;440000.0;TYImp.fromU.S.
Japan;410000.0;TYImp.fromU.S.
Japan;440000.0;TYImp.fromU.S.
Jordan;410000.0;TYImp.fromU.S.
Jordan;440000.0;TYImp.fromU.S.
Kenya;410000.0;TYImp.fromU.S.
Korea, South;410000.0;TYImp.fromU.S.
Korea, South;440000.0;TYImp.fromU.S.
Kuwait;410000.0;TYImp.fromU.S.
Kuwait;440000.0;TYImp.fromU.S.
Kyrgyzstan;410000.0;TYImp.fromU.S.
Lebanon;440000.0;TYImp.fromU.S.
Liberia;410000.0;TYImp.fromU.S.
Libya;410000.0;TYImp.fromU.S.
Malawi;410000.0;TYImp.fromU.S.
Malaysia;410000.0;TYImp.fromU.S.
Malaysia;440000.0;TYImp.fromU.S.
Mali;410000.0;TYImp.fromU.S.
Mauritania;410000.0;TYImp.fromU.S.
Mexico;410000.0;TYImp.fromU.S.
Mexico;440000.0;TYImp.fromU.S.
Morocco;410000.0;TYImp.fromU.S.
Morocco;440000.0;TYImp.fromU.S.
Mozambique;410000.0;TYImp.fromU.S.
Mozambique;440000.0;TYImp.fromU.S.
Namibia;410000.0;TYImp.fromU.S.
Namibia;440000.0;TYImp.fromU.S.
New Zealand;410000.0;TYImp.fromU.S.
New Zealand;440000.0;TYImp.fromU.S.
Nicaragua;410000.0;TYImp.fromU.S.
Nicaragua;440000.0;TYImp.fromU.S.
Nigeria;410000.0;TYImp.fromU.S.
Nigeria;440000.0;TYImp.fromU.S.
Norway;410000.0;TYImp.fromU.S.
Oman;410000.0;TYImp.fromU.S.
Oman;440000.0;TYImp.fromU.S.
Pakistan;410000.0;TYImp.fromU.S.
Pakistan;440000.0;TYImp.fromU.S.
Panama;410000.0;TYImp.fromU.S.
Panama;440000.0;TYImp.fromU.S.
Papua New Guinea;410000.0;TYImp.fromU.S.
Peru;410000.0;TYImp.fromU.S.
Peru;440000.0;TYImp.fromU.S.
Philippines;410000.0;TYImp.fromU.S.
Philippines;440000.0;TYImp.fromU.S.
Russia;440000.0;TYImp.fromU.S.
Rwanda;410000.0;TYImp.fromU.S.
Saudi Arabia;410000.0;TYImp.fromU.S.
Saudi Arabia;440000.0;TYImp.fromU.S.
Senegal;410000.0;TYImp.fromU.S.
Senegal;440000.0;TYImp.fromU.S.
Serbia;440000.0;TYImp.fromU.S.
Sierra Leone;410000.0;TYImp.fromU.S.
Singapore;410000.0;TYImp.fromU.S.
Singapore;440000.0;TYImp.fromU.S.
Somalia;410000.0;TYImp.fromU.S.
South Africa;410000.0;TYImp.fromU.S.
South Africa;440000.0;TYImp.fromU.S.
Sri Lanka;410000.0;TYImp.fromU.S.
Sri Lanka;440000.0;TYImp.fromU.S.
Sudan;410000.0;TYImp.fromU.S.
Taiwan;410000.0;TYImp.fromU.S.
Taiwan;440000.0;TYImp.fromU.S.
Tanzania;410000.0;TYImp.fromU.S.
Thailand;410000.0;TYImp.fromU.S.
Thailand;440000.0;TYImp.fromU.S.
Togo;410000.0;TYImp.fromU.S.
Trinidad and Tobago;410000.0;TYImp.fromU.S.
Trinidad and Tobago;440000.0;TYImp.fromU.S.
Tunisia;410000.0;TYImp.fromU.S.
Tunisia;440000.0;TYImp.fromU.S.
Turkey;410000.0;TYImp.fromU.S.
Turkey;440000.0;TYImp.fromU.S.
Uganda;410000.0;TYImp.fromU.S.
Ukraine;440000.0;TYImp.fromU.S.
United Arab Emirates;410000.0;TYImp.fromU.S.
United Arab Emirates;440000.0;TYImp.fromU.S.
United Kingdom;410000.0;TYImp.fromU.S.
United Kingdom;440000.0;TYImp.fromU.S.
Venezuela;410000.0;TYImp.fromU.S.
Venezuela;440000.0;TYImp.fromU.S.
Vietnam;410000.0;TYImp.fromU.S.
Vietnam;440000.0;TYImp.fromU.S.
WORLD;410000.0;TYImp.fromU.S.
WORLD;440000.0;TYImp.fromU.S.
Yemen;410000.0;TYImp.fromU.S.
Yemen;440000.0;TYImp.fromU.S.
Afghanistan;410000.0;TYImports
Afghanistan;440000.0;TYImports
Albania;410000.0;TYImports
Albania;440000.0;TYImports
Algeria;410000.0;TYImports
Algeria;440000.0;TYImports
Angola;410000.0;TYImports
Angola;440000.0;TYImports
Argentina;410000.0;TYImports
Argentina;440000.0;TYImports
Armenia;410000.0;TYImports
Australia;410000.0;TYImports
Australia;440000.0;TYImports
Azerbaijan;410000.0;TYImports
Azerbaijan;440000.0;TYImports
Bahrain;410000.0;TYImports
Bangladesh;410000.0;TYImports
Bangladesh;440000.0;TYImports
Barbados;410000.0;TYImports
Belarus;410000.0;TYImports
Belarus;440000.0;TYImports
Benin;410000.0;TYImports
Benin;440000.0;TYImports
Bhutan;410000.0;TYImports
Bhutan;440000.0;TYImports
Bolivia;410000.0;TYImports
Bolivia;440000.0;TYImports
Bosnia and Herzegovina;410000.0;TYImports
Bosnia and Herzegovina;440000.0;TYImports
Botswana;440000.0;TYImports
Brazil;410000.0;TYImports
Brazil;440000.0;TYImports
Burkina Faso;410000.0;TYImports
Burkina Faso;440000.0;TYImports
Burma;410000.0;TYImports
Burma;440000.0;TYImports
Burundi;440000.0;TYImports
Cabo Verde;440000.0;TYImports
Cambodia;440000.0;TYImports
Cameroon;410000.0;TYImports
Cameroon;440000.0;TYImports
Canada;410000.0;TYImports
Canada;440000.0;TYImports
Chad;410000.0;TYImports
Chad;440000.0;TYImports
Chile;410000.0;TYImports
Chile;440000.0;TYImports
China;410000.0;TYImports
China;440000.0;TYImports
Colombia;410000.0;TYImports
Colombia;440000.0;TYImports
Congo (Brazzaville);410000.0;TYImports
Congo (Brazzaville);440000.0;TYImports
Congo (Kinshasa);410000.0;TYImports
Congo (Kinshasa);440000.0;TYImports
Costa Rica;410000.0;TYImports
Costa Rica;440000.0;TYImports
Cote d'Ivoire;410000.0;TYImports
Cote d'Ivoire;440000.0;TYImports
Cuba;410000.0;TYImports
Cuba;440000.0;TYImports
Dominican Republic;410000.0;TYImports
Dominican Republic;440000.0;TYImports
Ecuador;410000.0;TYImports
Ecuador;440000.0;TYImports
Egypt;410000.0;TYImports
Egypt;440000.0;TYImports
El Salvador;410000.0;TYImports
El Salvador;440000.0;TYImports
Eritrea;410000.0;TYImports
Eswatini;440000.0;TYImports
Ethiopia;410000.0;TYImports
Ethiopia;440000.0;TYImports
European Union;410000.0;TYImports
European Union;440000.0;TYImports
Fiji;410000.0;TYImports
Gabon;410000.0;TYImports
Georgia;410000.0;TYImports
Georgia;440000.0;TYImports
Ghana;410000.0;TYImports
Ghana;440000.0;TYImports
Guatemala;410000.0;TYImports
Guatemala;440000.0;TYImports
Guinea;410000.0;TYImports
Guinea;440000.0;TYImports
Guyana;410000.0;TYImports
Guyana;440000.0;TYImports
Haiti;410000.0;TYImports
Haiti;440000.0;TYImports
Honduras;410000.0;TYImports
Honduras;440000.0;TYImports
Hong Kong;410000.0;TYImports
Hong Kong;440000.0;TYImports
India;410000.0;TYImports
India;440000.0;TYImports
Indonesia;410000.0;TYImports
Indonesia;440000.0;TYImports
Iran;410000.0;TYImports
Iran;440000.0;TYImports
Iraq;410000.0;TYImports
Iraq;440000.0;TYImports
Israel;410000.0;TYImports
Israel;440000.0;TYImports
Jamaica;410000.0;TYImports
Jamaica;440000.0;TYImports
Japan;410000.0;TYImports
Japan;440000.0;TYImports
Jordan;410000.0;TYImports
Jordan;440000.0;TYImports
Kazakhstan;410000.0;TYImports
Kazakhstan;440000.0;TYImports
Kenya;410000.0;TYImports
Kenya;440000.0;TYImports
Korea, North;410000.0;TYImports
Korea, North;440000.0;TYImports
Korea, South;410000.0;TYImports
Korea, South;440000.0;TYImports
Kuwait;410000.0;TYImports
Kuwait;440000.0;TYImports
Kyrgyzstan;410000.0;TYImports
Kyrgyzstan;440000.0;TYImports
Laos;440000.0;TYImports
Lebanon;410000.0;TYImports
Lebanon;440000.0;TYImports
Lesotho;410000.0;TYImports
Lesotho;440000.0;TYImports
Liberia;410000.0;TYImports
Libya;410000.0;TYImports
Libya;440000.0;TYImports
Madagascar;410000.0;TYImports
Madagascar;440000.0;TYImports
Malawi;410000.0;TYImports
Malawi;440000.0;TYImports
Malaysia;410000.0;TYImports
Malaysia;440000.0;TYImports
Mali;410000.0;TYImports
Mauritania;410000.0;TYImports
Mauritania;440000.0;TYImports
Mauritius;410000.0;TYImports
Mexico;410000.0;TYImports
Mexico;440000.0;TYImports
Moldova;410000.0;TYImports
Moldova;440000.0;TYImports
Mongolia;410000.0;TYImports
Morocco;410000.0;TYImports
Morocco;440000.0;TYImports
Mozambique;410000.0;TYImports
Mozambique;440000.0;TYImports
Namibia;410000.0;TYImports
Namibia;440000.0;TYImports
Nepal;410000.0;TYImports
Nepal;440000.0;TYImports
New Zealand;410000.0;TYImports
New Zealand;440000.0;TYImports
Nicaragua;410000.0;TYImports
Nicaragua;440000.0;TYImports
Niger;410000.0;TYImports
Nigeria;410000.0;TYImports
Nigeria;440000.0;TYImports
North Macedonia;410000.0;TYImports
North Macedonia;440000.0;TYImports
Norway;410000.0;TYImports
Norway;440000.0;TYImports
Oman;410000.0;TYImports
Oman;440000.0;TYImports
Pakistan;410000.0;TYImports
Pakistan;440000.0;TYImports
Panama;410000.0;TYImports
Panama;440000.0;TYImports
Papua New Guinea;410000.0;TYImports
Paraguay;410000.0;TYImports
Paraguay;440000.0;TYImports
Peru;410000.0;TYImports
Peru;440000.0;TYImports
Philippines;410000.0;TYImports
Philippines;440000.0;TYImports
Qatar;440000.0;TYImports
Russia;410000.0;TYImports
Russia;440000.0;TYImports
Rwanda;410000.0;TYImports
