ANO;MES;CO_NCM;ARG_PAIS_CO;PNET;FOB;NO_NCM_POR;ARG_PAIS_NOME
2019;12;10059010;102;137053600,000;23133020,13;Milho em gṛo, exceto para semeadura;Argelia
2019;1;10059010;105;s;s;Milho em gṛo, exceto para semeadura;Camerun
2019;3;10059010;105;s;s;Milho em gṛo, exceto para semeadura;Camerun
2019;5;10059010;105;s;s;Milho em gṛo, exceto para semeadura;Camerun
2019;6;10059010;105;6730000,000;1063962,00;Milho em gṛo, exceto para semeadura;Camerun
2019;7;10059010;105;s;s;Milho em gṛo, exceto para semeadura;Camerun
2019;8;10059010;105;s;s;Milho em gṛo, exceto para semeadura;Camerun
2019;9;10059010;105;s;s;Milho em gṛo, exceto para semeadura;Camerun
2019;10;10059010;105;s;s;Milho em gṛo, exceto para semeadura;Camerun
2019;11;10059010;105;208000,000;96330,00;Milho em gṛo, exceto para semeadura;Camerun
2019;12;10059010;105;s;s;Milho em gṛo, exceto para semeadura;Camerun
2019;3;10059010;107;s;s;Milho em gṛo, exceto para semeadura;Secret
2019;1;10059010;108;s;s;Milho em gṛo, exceto para semeadura;Congo
2019;4;10059010;108;s;s;Milho em gṛo, exceto para semeadura;Congo
2019;5;10059010;108;s;s;Milho em gṛo, exceto para semeadura;Congo
2019;6;10059010;108;s;s;Milho em gṛo, exceto para semeadura;Congo
2019;9;10059010;108;s;s;Milho em gṛo, exceto para semeadura;Congo
2019;10;10059010;108;s;s;Milho em gṛo, exceto para semeadura;Congo
2019;12;10059010;108;s;s;Milho em gṛo, exceto para semeadura;Congo
2019;1;10059010;109;s;s;Milho em gṛo, exceto para semeadura;Rep. Democratica del Congo (ex Zaire)
2019;2;10059010;109;s;s;Milho em gṛo, exceto para semeadura;Rep. Democratica del Congo (ex Zaire)
2019;3;10059010;109;s;s;Milho em gṛo, exceto para semeadura;Rep. Democratica del Congo (ex Zaire)
2019;4;10059010;109;s;s;Milho em gṛo, exceto para semeadura;Rep. Democratica del Congo (ex Zaire)
2019;5;10059010;109;s;s;Milho em gṛo, exceto para semeadura;Rep. Democratica del Congo (ex Zaire)
2019;6;10059010;109;s;s;Milho em gṛo, exceto para semeadura;Rep. Democratica del Congo (ex Zaire)
2019;8;10059010;109;s;s;Milho em gṛo, exceto para semeadura;Rep. Democratica del Congo (ex Zaire)
2019;9;10059010;109;s;s;Milho em gṛo, exceto para semeadura;Rep. Democratica del Congo (ex Zaire)
2019;10;10059010;109;11208000,000;1801150,00;Milho em gṛo, exceto para semeadura;Rep. Democratica del Congo (ex Zaire)
2019;11;10059010;109;s;s;Milho em gṛo, exceto para semeadura;Rep. Democratica del Congo (ex Zaire)
2019;12;10059010;109;s;s;Milho em gṛo, exceto para semeadura;Rep. Democratica del Congo (ex Zaire)
2019;3;10059010;110;s;s;Milho em gṛo, exceto para semeadura;Cote d' Ivoire (Costa de Marfil)
2019;6;10059010;110;s;s;Milho em gṛo, exceto para semeadura;Cote d' Ivoire (Costa de Marfil)
2019;7;10059010;110;s;s;Milho em gṛo, exceto para semeadura;Cote d' Ivoire (Costa de Marfil)
2019;1;10059010;112;s;s;Milho em gṛo, exceto para semeadura;Benin
2019;2;10059010;112;s;s;Milho em gṛo, exceto para semeadura;Benin
2019;3;10059010;112;s;s;Milho em gṛo, exceto para semeadura;Benin
2019;5;10059010;112;s;s;Milho em gṛo, exceto para semeadura;Benin
2019;6;10059010;112;s;s;Milho em gṛo, exceto para semeadura;Benin
2019;7;10059010;112;s;s;Milho em gṛo, exceto para semeadura;Benin
2019;8;10059010;112;s;s;Milho em gṛo, exceto para semeadura;Benin
2019;9;10059010;112;130000,000;57700,06;Milho em gṛo, exceto para semeadura;Benin
2019;10;10059010;112;s;s;Milho em gṛo, exceto para semeadura;Benin
2019;11;10059010;112;206000,000;93199,92;Milho em gṛo, exceto para semeadura;Benin
2019;1;10059010;113;42472000,000;8052489,26;Milho em gṛo, exceto para semeadura;Egipto
2019;2;10059010;113;1806950,000;827127,10;Milho em gṛo, exceto para semeadura;Egipto
2019;3;10059010;113;374726775,000;64293571,81;Milho em gṛo, exceto para semeadura;Egipto
2019;4;10059010;113;492938530,000;82468501,80;Milho em gṛo, exceto para semeadura;Egipto
2019;5;10059010;113;845400265,000;134738967,06;Milho em gṛo, exceto para semeadura;Egipto
2019;6;10059010;113;297036000,000;44777888,00;Milho em gṛo, exceto para semeadura;Egipto
2019;7;10059010;113;364667560,000;56386410,20;Milho em gṛo, exceto para semeadura;Egipto
2019;8;10059010;113;41702000,000;6972723,96;Milho em gṛo, exceto para semeadura;Egipto
2019;9;10059010;113;900680,000;359234,80;Milho em gṛo, exceto para semeadura;Egipto
2019;10;10059010;113;162184480,000;24582431,05;Milho em gṛo, exceto para semeadura;Egipto
2019;11;10059010;113;39998200,000;6243638,00;Milho em gṛo, exceto para semeadura;Egipto
2019;12;10059010;113;41945000,000;7729696,97;Milho em gṛo, exceto para semeadura;Egipto
2019;1;10059010;115;s;s;Milho em gṛo, exceto para semeadura;Gabon
2019;2;10059010;115;s;s;Milho em gṛo, exceto para semeadura;Gabon
2019;4;10059010;115;s;s;Milho em gṛo, exceto para semeadura;Gabon
2019;5;10059010;115;s;s;Milho em gṛo, exceto para semeadura;Gabon
2019;8;10059010;115;s;s;Milho em gṛo, exceto para semeadura;Gabon
2019;9;10059010;115;104000,000;47333,00;Milho em gṛo, exceto para semeadura;Gabon
2019;11;10059010;115;103800,000;48777,88;Milho em gṛo, exceto para semeadura;Gabon
2019;12;10059010;115;s;s;Milho em gṛo, exceto para semeadura;Gabon
2019;1;10059010;116;s;s;Milho em gṛo, exceto para semeadura;Gambia
2019;2;10059010;116;s;s;Milho em gṛo, exceto para semeadura;Gambia
2019;3;10059010;116;s;s;Milho em gṛo, exceto para semeadura;Gambia
2019;4;10059010;116;s;s;Milho em gṛo, exceto para semeadura;Gambia
2019;5;10059010;116;s;s;Milho em gṛo, exceto para semeadura;Gambia
2019;6;10059010;116;s;s;Milho em gṛo, exceto para semeadura;Gambia
2019;9;10059010;116;s;s;Milho em gṛo, exceto para semeadura;Gambia
2019;10;10059010;116;s;s;Milho em gṛo, exceto para semeadura;Gambia
2019;11;10059010;116;77000,000;34535,00;Milho em gṛo, exceto para semeadura;Gambia
2019;12;10059010;116;s;s;Milho em gṛo, exceto para semeadura;Gambia
2019;2;10059010;117;s;s;Milho em gṛo, exceto para semeadura;Ghana
2019;3;10059010;117;334800,000;154289,96;Milho em gṛo, exceto para semeadura;Ghana
2019;4;10059010;117;s;s;Milho em gṛo, exceto para semeadura;Ghana
2019;5;10059010;117;s;s;Milho em gṛo, exceto para semeadura;Ghana
2019;6;10059010;117;s;s;Milho em gṛo, exceto para semeadura;Ghana
2019;7;10059010;117;540920,000;249759,16;Milho em gṛo, exceto para semeadura;Ghana
2019;8;10059010;117;s;s;Milho em gṛo, exceto para semeadura;Ghana
2019;9;10059010;117;s;s;Milho em gṛo, exceto para semeadura;Ghana
2019;10;10059010;117;307120,000;142962,06;Milho em gṛo, exceto para semeadura;Ghana
2019;11;10059010;117;358900,000;166023,03;Milho em gṛo, exceto para semeadura;Ghana
2019;12;10059010;117;s;s;Milho em gṛo, exceto para semeadura;Ghana
2019;1;10059010;118;154400,000;75983,00;Milho em gṛo, exceto para semeadura;Guinea
2019;2;10059010;118;s;s;Milho em gṛo, exceto para semeadura;Guinea
2019;3;10059010;118;360200,000;176468,00;Milho em gṛo, exceto para semeadura;Guinea
2019;4;10059010;118;103000,000;50740,00;Milho em gṛo, exceto para semeadura;Guinea
2019;5;10059010;118;s;s;Milho em gṛo, exceto para semeadura;Guinea
2019;6;10059010;118;s;s;Milho em gṛo, exceto para semeadura;Guinea
2019;7;10059010;118;103000,000;48180,00;Milho em gṛo, exceto para semeadura;Guinea
2019;8;10059010;118;207000,000;93644,00;Milho em gṛo, exceto para semeadura;Guinea
2019;9;10059010;118;s;s;Milho em gṛo, exceto para semeadura;Guinea
2019;10;10059010;118;182000,000;80690,00;Milho em gṛo, exceto para semeadura;Guinea
2019;11;10059010;118;s;s;Milho em gṛo, exceto para semeadura;Guinea
2019;12;10059010;118;s;s;Milho em gṛo, exceto para semeadura;Guinea
2019;2;10059010;120;s;s;Milho em gṛo, exceto para semeadura;Kenya
2019;4;10059010;120;s;s;Milho em gṛo, exceto para semeadura;Kenya
2019;5;10059010;120;s;s;Milho em gṛo, exceto para semeadura;Kenya
2019;6;10059010;120;s;s;Milho em gṛo, exceto para semeadura;Kenya
2019;7;10059010;120;s;s;Milho em gṛo, exceto para semeadura;Kenya
2019;10;10059010;120;s;s;Milho em gṛo, exceto para semeadura;Kenya
2019;1;10059010;122;s;s;Milho em gṛo, exceto para semeadura;Liberia
2019;2;10059010;122;s;s;Milho em gṛo, exceto para semeadura;Liberia
2019;3;10059010;122;128000,000;61340,00;Milho em gṛo, exceto para semeadura;Liberia
2019;5;10059010;122;s;s;Milho em gṛo, exceto para semeadura;Liberia
2019;6;10059010;122;s;s;Milho em gṛo, exceto para semeadura;Liberia
2019;7;10059010;122;181000,000;85213,31;Milho em gṛo, exceto para semeadura;Liberia
2019;8;10059010;122;130000,000;59202,00;Milho em gṛo, exceto para semeadura;Liberia
2019;9;10059010;122;s;s;Milho em gṛo, exceto para semeadura;Liberia
2019;10;10059010;122;104000,000;47922,00;Milho em gṛo, exceto para semeadura;Liberia
2019;11;10059010;122;130000,000;56818,00;Milho em gṛo, exceto para semeadura;Liberia
2019;2;10059010;123;s;s;Milho em gṛo, exceto para semeadura;Libia Jamahiriya Arabe
2019;6;10059010;123;s;s;Milho em gṛo, exceto para semeadura;Libia Jamahiriya Arabe
2019;8;10059010;123;s;s;Milho em gṛo, exceto para semeadura;Libia Jamahiriya Arabe
2019;9;10059010;123;s;s;Milho em gṛo, exceto para semeadura;Libia Jamahiriya Arabe
2019;10;10059010;123;s;s;Milho em gṛo, exceto para semeadura;Libia Jamahiriya Arabe
2019;11;10059010;123;s;s;Milho em gṛo, exceto para semeadura;Libia Jamahiriya Arabe
2019;12;10059010;123;s;s;Milho em gṛo, exceto para semeadura;Libia Jamahiriya Arabe
2019;1;10059010;126;s;s;Milho em gṛo, exceto para semeadura;Mali
2019;2;10059010;126;s;s;Milho em gṛo, exceto para semeadura;Mali
2019;3;10059010;126;155600,000;79133,78;Milho em gṛo, exceto para semeadura;Mali
2019;5;10059010;126;s;s;Milho em gṛo, exceto para semeadura;Mali
2019;6;10059010;126;s;s;Milho em gṛo, exceto para semeadura;Mali
2019;7;10059010;126;181600,000;89393,68;Milho em gṛo, exceto para semeadura;Mali
2019;8;10059010;126;s;s;Milho em gṛo, exceto para semeadura;Mali
2019;9;10059010;126;s;s;Milho em gṛo, exceto para semeadura;Mali
2019;10;10059010;126;s;s;Milho em gṛo, exceto para semeadura;Mali
2019;11;10059010;126;232060,000;100883,58;Milho em gṛo, exceto para semeadura;Mali
2019;12;10059010;126;s;s;Milho em gṛo, exceto para semeadura;Mali
2019;1;10059010;127;846000,000;435729,60;Milho em gṛo, exceto para semeadura;Marruecos
2019;2;10059010;127;20660000,000;3654920,60;Milho em gṛo, exceto para semeadura;Marruecos
2019;3;10059010;127;175159615,000;30146919,98;Milho em gṛo, exceto para semeadura;Marruecos
2019;4;10059010;127;164407370,000;27316805,13;Milho em gṛo, exceto para semeadura;Marruecos
2019;5;10059010;127;163185160,000;25517581,87;Milho em gṛo, exceto para semeadura;Marruecos
2019;6;10059010;127;219732260,000;35072522,68;Milho em gṛo, exceto para semeadura;Marruecos
2019;7;10059010;127;283313780,000;45002404,60;Milho em gṛo, exceto para semeadura;Marruecos
2019;8;10059010;127;162327470,000;26837628,61;Milho em gṛo, exceto para semeadura;Marruecos
2019;9;10059010;127;13951000,000;2225981,52;Milho em gṛo, exceto para semeadura;Marruecos
2019;10;10059010;127;121228610,000;18192098,78;Milho em gṛo, exceto para semeadura;Marruecos
2019;11;10059010;127;148082720,000;23217598,44;Milho em gṛo, exceto para semeadura;Marruecos
2019;12;10059010;127;70051000,000;11201408,67;Milho em gṛo, exceto para semeadura;Marruecos
2019;2;10059010;128;s;s;Milho em gṛo, exceto para semeadura;Mauricio
2019;4;10059010;128;s;s;Milho em gṛo, exceto para semeadura;Mauricio
2019;7;10059010;128;s;s;Milho em gṛo, exceto para semeadura;Mauricio
2019;8;10059010;128;s;s;Milho em gṛo, exceto para semeadura;Mauricio
2019;10;10059010;128;s;s;Milho em gṛo, exceto para semeadura;Mauricio
2019;4;10059010;129;s;s;Milho em gṛo, exceto para semeadura;Mauritania
2019;10;10059010;129;s;s;Milho em gṛo, exceto para semeadura;Mauritania
2019;12;10059010;129;s;s;Milho em gṛo, exceto para semeadura;Mauritania
2019;1;10059010;130;s;s;Milho em gṛo, exceto para semeadura;Secret
2019;3;10059010;130;s;s;Milho em gṛo, exceto para semeadura;Secret
2019;5;10059010;130;s;s;Milho em gṛo, exceto para semeadura;Secret
2019;1;10059010;131;669000,000;345640,06;Milho em gṛo, exceto para semeadura;Nigeria
2019;2;10059010;131;127000,000;68890,00;Milho em gṛo, exceto para semeadura;Nigeria
2019;3;10059010;131;334500,000;162615,00;Milho em gṛo, exceto para semeadura;Nigeria
2019;4;10059010;131;359000,000;174784,00;Milho em gṛo, exceto para semeadura;Nigeria
2019;5;10059010;131;645500,000;314463,18;Milho em gṛo, exceto para semeadura;Nigeria
2019;6;10059010;131;894000,000;436635,36;Milho em gṛo, exceto para semeadura;Nigeria
2019;7;10059010;131;1107800,000;530704,04;Milho em gṛo, exceto para semeadura;Nigeria
2019;8;10059010;131;335000,000;159339,80;Milho em gṛo, exceto para semeadura;Nigeria
2019;9;10059010;131;1053850,000;491886,60;Milho em gṛo, exceto para semeadura;Nigeria
2019;10;10059010;131;946000,000;447285,00;Milho em gṛo, exceto para semeadura;Nigeria
2019;11;10059010;131;1235500,000;576768,26;Milho em gṛo, exceto para semeadura;Nigeria
2019;12;10059010;131;312000,000;147206,00;Milho em gṛo, exceto para semeadura;Nigeria
2019;1;10059010;134;s;s;Milho em gṛo, exceto para semeadura;Senegal
2019;2;10059010;134;35182905,000;5995347,76;Milho em gṛo, exceto para semeadura;Senegal
2019;3;10059010;134;s;s;Milho em gṛo, exceto para semeadura;Senegal
2019;4;10059010;134;47897000,000;7817466,41;Milho em gṛo, exceto para semeadura;Senegal
2019;5;10059010;134;s;s;Milho em gṛo, exceto para semeadura;Senegal
2019;6;10059010;134;s;s;Milho em gṛo, exceto para semeadura;Senegal
2019;7;10059010;134;s;s;Milho em gṛo, exceto para semeadura;Senegal
2019;8;10059010;134;44601010,000;7543622,67;Milho em gṛo, exceto para semeadura;Senegal
2019;9;10059010;134;s;s;Milho em gṛo, exceto para semeadura;Senegal
2019;10;10059010;134;s;s;Milho em gṛo, exceto para semeadura;Senegal
2019;11;10059010;134;s;s;Milho em gṛo, exceto para semeadura;Senegal
2019;12;10059010;134;s;s;Milho em gṛo, exceto para semeadura;Senegal
2019;5;10059010;135;s;s;Milho em gṛo, exceto para semeadura;Secret
2019;8;10059010;135;s;s;Milho em gṛo, exceto para semeadura;Secret
2019;9;10059010;135;s;s;Milho em gṛo, exceto para semeadura;Secret
2019;11;10059010;135;s;s;Milho em gṛo, exceto para semeadura;Secret
2019;1;10059010;139;s;s;Milho em gṛo, exceto para semeadura;Tanzania, Republica Unida de
2019;2;10059010;139;s;s;Milho em gṛo, exceto para semeadura;Tanzania, Republica Unida de
2019;3;10059010;139;129600,000;64303,86;Milho em gṛo, exceto para semeadura;Tanzania, Republica Unida de
2019;4;10059010;139;s;s;Milho em gṛo, exceto para semeadura;Tanzania, Republica Unida de
2019;5;10059010;139;s;s;Milho em gṛo, exceto para semeadura;Tanzania, Republica Unida de
2019;7;10059010;139;s;s;Milho em gṛo, exceto para semeadura;Tanzania, Republica Unida de
2019;8;10059010;139;s;s;Milho em gṛo, exceto para semeadura;Tanzania, Republica Unida de
2019;10;10059010;139;s;s;Milho em gṛo, exceto para semeadura;Tanzania, Republica Unida de
2019;11;10059010;139;s;s;Milho em gṛo, exceto para semeadura;Tanzania, Republica Unida de
2019;12;10059010;139;s;s;Milho em gṛo, exceto para semeadura;Tanzania, Republica Unida de
2019;3;10059010;140;s;s;Milho em gṛo, exceto para semeadura;Togo
2019;5;10059010;140;s;s;Milho em gṛo, exceto para semeadura;Togo
2019;8;10059010;140;s;s;Milho em gṛo, exceto para semeadura;Togo
2019;11;10059010;140;s;s;Milho em gṛo, exceto para semeadura;Togo
2019;1;10059010;141;s;s;Milho em gṛo, exceto para semeadura;Tunez
2019;2;10059010;141;231000,000;110445,80;Milho em gṛo, exceto para semeadura;Tunez
2019;3;10059010;141;s;s;Milho em gṛo, exceto para semeadura;Tunez
2019;4;10059010;141;s;s;Milho em gṛo, exceto para semeadura;Tunez
2019;6;10059010;141;s;s;Milho em gṛo, exceto para semeadura;Tunez
2019;7;10059010;141;56639280,000;9495996,52;Milho em gṛo, exceto para semeadura;Tunez
2019;8;10059010;141;30966220,000;5168394,30;Milho em gṛo, exceto para semeadura;Tunez
2019;9;10059010;141;362000,000;158538,00;Milho em gṛo, exceto para semeadura;Tunez
2019;10;10059010;141;s;s;Milho em gṛo, exceto para semeadura;Tunez
2019;11;10059010;141;s;s;Milho em gṛo, exceto para semeadura;Tunez
2019;12;10059010;141;388000,000;173637,00;Milho em gṛo, exceto para semeadura;Tunez
2019;1;10059010;149;s;s;Milho em gṛo, exceto para semeadura;Angola
2019;2;10059010;149;s;s;Milho em gṛo, exceto para semeadura;Angola
